Company_ID,Year,Environmental_Score,Social_Score,Governance_Score,ESG_Score
C0186,2021,77.75,71.40,66.60,71.92
C0186,2022,63.03,53.76,57.84,58.21
C0186,2023,82.10,85.48,79.61,82.40
C0186,2024,76.42,71.69,77.91,75.34
C0187,2015,78.82,43.60,85.53,69.32
C0187,2016,72.81,85.45,40.74,66.33
C0187,2017,48.87,87.89,80.46,72.40
C0187,2018,67.25,43.89,86.92,66.02
C0187,2019,89.23,66.62,79.47,78.44
C0187,2020,86.87,55.17,46.51,62.85
C0187,2021,42.16,59.64,44.06,48.62
C0187,2022,48.24,48.98,41.04,46.09
C0187,2023,46.59,68.90,71.44,62.31
C0187,2024,76.30,87.90,71.48,78.56
C0188,2015,80.89,65.15,89.35,78.46
C0188,2016,50.68,44.15,59.90,51.57
C0188,2017,65.29,71.00,56.60,64.30
C0188,2018,82.04,57.01,71.22,70.09
C0188,2019,76.64,82.80,81.28,80.24
C0188,2020,67.11,61.73,86.84,71.89
C0188,2021,69.52,49.64,80.16,66.44
C0188,2022,65.42,49.56,61.33,58.77
C0188,2023,54.88,78.44,71.75,68.35
C0188,2024,68.25,53.28,82.81,68.12
C0189,2015,74.44,78.36,64.53,72.45
C0189,2016,83.67,50.29,50.83,61.60
C0189,2017,71.81,56.08,48.49,58.80
C0189,2018,78.06,63.27,40.01,60.45
C0189,2019,48.00,87.16,75.91,70.36
C0189,2020,63.08,86.59,45.55,65.07
C0189,2021,40.47,50.34,52.19,47.67
C0189,2022,52.33,57.91,54.89,55.05
C0189,2023,76.32,47.47,68.02,63.94
C0189,2024,89.59,65.50,59.90,71.66
C0190,2015,44.96,63.03,73.73,60.57
C0190,2016,60.07,85.04,42.78,62.63
C0190,2017,80.00,86.50,46.20,70.90
C0190,2018,50.20,59.18,64.96,58.11
C0190,2019,67.75,64.59,56.85,63.06
C0190,2020,76.65,84.81,54.79,72.09
C0190,2021,70.80,80.34,43.35,64.83
C0190,2022,49.40,40.18,84.79,58.12
C0190,2023,57.77,56.00,74.59,62.79
C0190,2024,79.19,61.09,46.08,62.12
C0191,2015,67.71,51.49,43.25,54.15
C0191,2016,40.26,49.98,88.74,59.66
C0191,2017,78.05,41.89,74.06,64.67
C0191,2018,41.77,72.17,60.87,58.27
C0191,2019,77.29,53.13,75.09,68.50
C0191,2020,50.12,42.62,77.82,56.85
C0191,2021,87.90,51.55,79.00,72.82
C0191,2022,58.40,80.10,63.89,67.46
C0191,2023,56.35,82.57,61.49,66.81
C0191,2024,47.44,64.15,40.55,50.72
C0192,2015,55.28,60.80,86.33,67.47
C0192,2016,83.83,88.89,70.17,80.96
C0192,2017,89.82,50.03,50.16,63.33
C0192,2018,58.42,50.77,85.98,65.05
C0192,2019,62.43,54.59,85.75,67.59
C0192,2020,76.10,48.64,89.46,71.40
C0192,2021,84.31,58.97,83.70,75.66
C0192,2022,69.65,85.54,89.89,81.69
C0192,2023,59.58,70.77,52.23,60.86
C0192,2024,60.63,60.60,82.11,67.78
C0193,2015,74.78,86.72,81.15,80.88
C0193,2016,40.16,42.42,51.55,44.71
C0193,2017,70.98,50.51,44.92,55.47
C0193,2018,57.77,68.29,88.97,71.68
C0193,2019,79.71,70.78,54.80,68.43
C0193,2020,44.65,41.98,83.54,56.72
C0193,2021,69.41,60.15,40.21,56.59
C0193,2022,64.05,72.46,41.05,59.19
C0193,2023,72.12,74.90,63.29,70.10
C0193,2024,43.24,71.91,51.94,55.70
C0194,2015,69.00,56.03,74.49,66.51
C0194,2016,68.07,44.68,68.28,60.34
C0194,2017,68.03,61.36,43.87,57.75
C0194,2018,70.17,46.44,48.13,54.91
C0194,2019,73.82,87.38,59.40,73.54
C0194,2020,80.25,63.76,49.28,64.43
C0194,2021,53.49,55.86,79.61,62.99
C0194,2022,81.25,78.32,60.80,73.46
C0194,2023,64.91,64.90,44.67,58.16
C0194,2024,43.85,55.50,64.22,54.52
C0195,2015,42.93,80.60,44.54,56.02
C0195,2016,56.71,83.36,46.45,62.17
C0195,2017,79.24,73.65,51.98,68.29
C0195,2018,75.38,42.35,82.98,66.90
C0195,2019,79.43,68.32,86.23,77.99
C0195,2020,65.86,78.16,81.31,75.11
C0195,2021,62.01,46.83,56.70,55.18
C0195,2022,47.37,51.43,53.62,50.81
C0195,2023,56.41,84.12,67.46,69.33
C0195,2024,61.70,41.01,76.09,59.60
C0196,2015,44.43,77.64,89.67,70.58
C0196,2016,51.03,63.69,46.58,53.77
C0196,2017,69.91,62.34,42.46,58.24
C0196,2018,76.78,40.35,74.72,63.95
C0196,2019,89.92,80.97,81.61,84.17
C0196,2020,86.66,57.99,82.32,75.65
C0196,2021,72.13,67.04,73.92,71.03
C0196,2022,61.06,73.87,87.70,74.21
C0196,2023,71.81,75.13,65.55,70.83
C0196,2024,79.28,87.80,85.69,84.26
C0197,2015,45.92,66.57,88.39,66.96
C0197,2016,60.50,59.99,82.36,67.61
C0197,2017,81.99,87.69,55.49,75.05
C0197,2018,59.19,72.11,49.81,60.37
C0197,2019,68.59,54.91,67.41,63.64
C0197,2020,69.39,46.32,62.65,59.45
C0197,2021,49.22,82.13,83.89,71.75
C0197,2022,58.11,58.11,45.00,53.74
C0197,2023,56.73,73.02,52.89,60.88
C0197,2024,41.31,63.54,77.59,60.81
C0198,2015,41.21,49.95,44.75,45.30
C0198,2016,81.58,70.08,56.04,69.24
C0198,2017,53.65,43.03,59.36,52.02
C0198,2018,65.90,60.67,71.13,65.90
C0198,2019,54.94,67.33,47.91,56.72
C0198,2020,87.03,61.80,83.03,77.29
C0198,2021,52.96,77.43,62.38,64.26
C0198,2022,61.48,81.40,85.85,76.24
C0198,2023,83.64,78.56,63.39,75.20
C0198,2024,82.10,41.94,53.75,59.26
C0199,2015,49.31,49.71,47.09,48.70
C0199,2016,80.13,66.83,40.19,62.38
C0199,2017,62.91,86.74,66.61,72.09
C0199,2018,64.15,81.75,45.36,63.75
C0199,2019,46.67,82.13,59.59,62.80
C0199,2020,44.03,55.16,69.46,56.22
C0199,2021,76.40,61.47,53.78,63.88
C0199,2022,64.82,63.54,48.76,59.04
C0199,2023,61.84,47.87,78.74,62.82
C0199,2024,76.48,41.55,87.34,68.46
C0200,2015,78.28,87.35,45.02,70.21
C0200,2016,47.95,52.04,47.78,49.25
C0200,2017,70.51,52.00,88.00,70.17
C0200,2018,46.77,44.17,41.89,44.28
C0200,2019,77.57,86.43,88.88,84.29
C0200,2020,72.85,68.99,40.23,60.69
C0200,2021,87.83,73.35,83.68,81.62
C0200,2022,43.45,85.58,55.37,61.46
C0200,2023,42.85,57.28,86.93,62.35
C0200,2024,54.11,71.08,55.85,60.34
C0201,2015,53.09,41.94,72.72,55.91
C0201,2016,52.35,49.34,44.00,48.56
C0201,2017,85.31,81.56,52.12,73.00
C0201,2018,52.48,78.34,78.68,69.83
C0201,2019,53.60,57.53,66.43,59.19
C0201,2020,77.97,58.84,86.40,74.40
C0201,2021,62.49,66.68,61.44,63.53
C0201,2022,78.84,40.01,83.49,67.45
C0201,2023,43.27,52.06,62.45,52.59
C0201,2024,64.38,50.41,88.96,67.92
C0202,2015,41.68,52.52,87.99,60.73
C0202,2016,43.13,80.30,56.46,59.96
C0202,2017,85.32,53.98,84.30,74.53
C0202,2018,46.96,49.58,82.38,59.64
C0202,2019,66.62,65.21,50.53,60.79
C0202,2020,60.55,83.28,71.21,71.68
C0202,2021,57.37,52.07,43.63,51.02
C0202,2022,84.99,43.93,81.84,70.25
C0202,2023,41.09,57.82,48.73,49.21
C0202,2024,73.19,77.38,43.54,64.70
C0203,2015,88.17,67.53,60.01,71.91
C0203,2016,68.01,80.84,68.85,72.56
C0203,2017,86.84,87.98,82.75,85.86
C0203,2018,42.61,79.63,88.71,70.32
C0203,2019,60.94,70.19,61.97,64.37
C0203,2020,53.01,64.67,43.02,53.57
C0203,2021,76.54,42.00,77.46,65.33
C0203,2022,89.06,89.22,68.26,82.18
C0203,2023,52.83,59.17,62.39,58.13
C0203,2024,72.71,47.61,55.46,58.59
C0204,2015,49.90,73.34,65.12,62.79
C0204,2016,68.27,54.21,56.93,59.80
C0204,2017,63.20,69.29,77.85,70.11
C0204,2018,88.60,69.34,67.19,75.04
C0204,2019,70.43,62.29,83.84,72.19
C0204,2020,57.48,81.81,67.18,68.82
C0204,2021,45.70,53.25,51.91,50.29
C0204,2022,47.56,62.43,82.55,64.18
C0204,2023,51.27,66.88,67.86,62.00
C0204,2024,52.55,73.18,50.34,58.69
C0205,2015,82.53,79.20,71.18,77.63
C0205,2016,68.06,59.74,57.89,61.90
C0205,2017,66.17,72.30,82.22,73.56
C0205,2018,45.74,47.53,62.66,51.98
C0205,2019,83.01,86.63,76.32,81.99
C0205,2020,76.14,59.15,44.78,60.02
C0205,2021,43.38,76.48,59.80,59.89
C0205,2022,75.39,41.02,89.16,68.52
C0205,2023,67.18,50.26,80.42,65.95
C0205,2024,44.09,64.35,48.00,52.15
C0206,2015,62.92,83.91,53.89,66.91
C0206,2016,64.23,66.36,56.49,62.36
C0206,2017,48.29,86.49,72.52,69.10
C0206,2018,87.28,64.19,77.85,76.44
C0206,2019,82.50,64.52,77.48,74.83
C0206,2020,73.45,45.99,65.49,61.64
C0206,2021,63.11,80.13,80.54,74.60
C0206,2022,60.59,52.35,61.85,58.26
C0206,2023,72.55,84.98,46.19,67.91
C0206,2024,67.27,85.54,68.22,73.68
C0207,2015,43.11,87.17,87.62,72.63
C0207,2016,65.63,66.01,79.65,70.43
C0207,2017,80.32,73.85,68.94,74.37
C0207,2018,62.96,78.93,72.34,71.41
C0207,2019,42.60,46.55,86.53,58.56
C0207,2020,79.31,70.05,61.42,70.26
C0207,2021,50.07,41.71,56.57,49.45
C0207,2022,52.93,64.88,88.86,68.89
C0207,2023,48.24,47.74,83.17,59.72
C0207,2024,56.51,49.15,56.15,53.94
C0208,2015,77.84,58.25,63.19,66.43
C0208,2016,65.97,61.62,60.75,62.78
C0208,2017,50.24,71.16,47.45,56.29
C0208,2018,83.89,43.72,87.89,71.83
C0208,2019,83.98,65.18,60.22,69.79
C0208,2020,83.53,49.13,83.77,72.14
C0208,2021,51.94,68.70,49.47,56.70
C0208,2022,62.56,71.87,67.39,67.28
C0208,2023,89.25,67.84,41.20,66.09
C0208,2024,78.60,76.91,78.21,77.91
C0209,2015,41.36,56.78,69.05,55.73
C0209,2016,43.26,78.26,71.28,64.27
C0209,2017,63.20,61.64,42.59,55.81
C0209,2018,85.46,64.21,50.55,66.74
C0209,2019,66.94,72.41,43.72,61.02
C0209,2020,64.89,40.92,54.45,53.42
C0209,2021,45.27,72.70,71.37,63.12
C0209,2022,72.84,70.93,68.31,70.69
C0209,2023,81.11,55.49,70.61,69.07
C0209,2024,59.02,44.29,67.46,56.92
C0210,2015,78.78,44.55,53.65,58.99
C0210,2016,88.22,86.16,52.23,75.54
C0210,2017,50.19,74.46,46.85,57.17
C0210,2018,66.17,46.36,82.45,64.99
C0210,2019,54.36,57.84,70.82,61.01
C0210,2020,79.64,69.62,49.33,66.20
C0210,2021,68.88,81.78,48.86,66.51
C0210,2022,71.73,42.18,83.65,65.85
C0210,2023,79.90,51.83,77.14,69.62
C0210,2024,59.80,84.49,72.97,72.42
C0211,2015,85.75,40.46,60.34,62.19
C0211,2016,66.65,50.07,53.10,56.61
C0211,2017,47.90,87.95,88.97,74.94
C0211,2018,74.79,70.67,79.86,75.11
C0211,2019,79.66,53.08,55.09,62.61
C0211,2020,55.84,43.35,82.38,60.52
C0211,2021,82.86,41.41,77.95,67.41
C0211,2022,85.31,52.24,54.85,64.13
C0211,2023,53.85,84.07,61.33,66.42
C0211,2024,89.18,60.80,49.30,66.42
C0212,2015,47.04,76.02,45.55,56.20
C0212,2016,50.10,85.91,76.14,70.72
C0212,2017,49.21,60.40,53.38,54.33
C0212,2018,84.70,49.56,81.00,71.76
C0212,2019,72.71,65.86,89.78,76.12
C0212,2020,47.61,85.40,43.83,58.95
C0212,2021,62.02,80.22,63.65,68.63
C0212,2022,70.76,43.29,80.10,64.72
C0212,2023,44.17,74.63,79.45,66.08
C0212,2024,84.12,68.59,78.00,76.91
C0213,2015,80.18,85.37,57.45,74.33
C0213,2016,65.26,46.12,62.69,58.03
C0213,2017,88.36,66.70,69.75,74.94
C0213,2018,60.89,83.97,88.70,77.85
C0213,2019,89.21,60.50,56.38,68.69
C0213,2020,73.40,64.10,86.16,74.55
C0213,2021,71.73,43.52,53.47,56.24
C0213,2022,48.30,53.91,89.45,63.89
C0213,2023,84.10,56.23,73.51,71.28
C0213,2024,61.37,87.26,63.18,70.60
C0214,2015,48.11,54.13,70.67,57.64
C0214,2016,40.63,63.04,53.63,52.43
C0214,2017,67.99,73.57,53.71,65.09
C0214,2018,66.37,48.11,45.68,53.39
C0214,2019,75.97,64.32,45.70,62.00
C0214,2020,84.51,76.93,57.38,72.94
C0214,2021,43.97,83.34,78.14,68.49
C0214,2022,76.57,71.31,70.40,72.76
C0214,2023,49.37,73.45,45.13,55.98
C0214,2024,82.91,46.31,82.61,70.61
C0215,2015,80.95,87.29,70.07,79.44
C0215,2016,67.04,46.63,88.04,67.24
C0215,2017,75.51,78.73,73.51,75.92
C0215,2018,55.72,53.24,48.76,52.57
C0215,2019,63.56,86.68,63.69,71.31
C0215,2020,81.08,76.00,72.42,76.50
C0215,2021,62.96,77.69,41.41,60.69
C0215,2022,57.89,50.95,40.75,49.86
C0215,2023,64.71,62.15,46.47,57.78
C0215,2024,81.41,70.89,52.58,68.30
C0216,2015,56.76,78.50,61.48,65.58
C0216,2016,48.69,45.20,64.37,52.75
C0216,2017,75.60,88.12,46.90,70.21
C0216,2018,81.30,84.51,73.67,79.83
C0216,2019,45.03,53.52,69.81,56.12
C0216,2020,51.99,81.14,54.72,62.62
C0216,2021,47.10,65.92,40.68,51.23
C0216,2022,57.40,63.09,43.88,54.79
C0216,2023,62.52,55.72,59.58,59.27
C0216,2024,77.44,69.05,47.70,64.73
C0217,2015,72.56,76.49,58.84,69.30
C0217,2016,71.05,60.55,71.41,67.67
C0217,2017,57.62,71.46,67.36,65.48
C0217,2018,82.07,74.97,51.56,69.53
C0217,2019,63.56,75.56,57.19,65.44
C0217,2020,88.96,42.60,70.70,67.42
C0217,2021,71.71,82.99,83.04,79.25
C0217,2022,46.31,62.91,77.66,62.30
C0217,2023,73.81,53.12,67.67,64.87
C0217,2024,56.26,52.09,58.11,55.49
C0218,2015,74.32,64.15,58.25,65.57
C0218,2016,43.48,84.34,83.97,70.60
C0218,2017,48.74,58.92,41.96,49.87
C0218,2018,82.79,77.49,89.40,83.22
C0218,2019,51.36,44.84,73.22,56.47
C0218,2020,81.85,63.80,74.06,73.24
C0218,2021,53.96,89.58,41.90,61.82
C0218,2022,72.14,78.52,70.28,73.65
C0218,2023,74.71,50.53,64.24,63.16
C0218,2024,65.63,65.07,45.29,58.66
C0219,2015,55.27,51.68,53.90,53.61
C0219,2016,50.63,60.48,84.52,65.21
C0219,2017,41.66,79.00,67.50,62.72
C0219,2018,55.20,78.56,60.67,64.81
C0219,2019,72.66,51.41,43.63,55.90
C0219,2020,86.92,86.11,75.71,82.91
C0219,2021,83.56,69.63,75.14,76.11
C0219,2022,78.30,59.00,70.70,69.33
C0219,2023,79.42,65.10,65.51,70.01
C0219,2024,73.25,70.25,61.69,68.40
C0220,2015,53.01,67.99,69.66,63.56
C0220,2016,85.36,64.32,51.67,67.12
C0220,2017,73.54,65.25,87.06,75.28
C0220,2018,68.02,48.82,69.44,62.09
C0220,2019,45.55,80.64,55.56,60.58
C0220,2020,62.35,67.09,62.48,63.97
C0220,2021,63.02,46.55,80.28,63.29
C0220,2022,83.23,78.31,48.08,69.87
C0220,2023,67.33,86.62,54.64,69.53
C0220,2024,59.02,87.37,73.98,73.45
C0221,2015,88.84,58.45,55.77,67.69
C0221,2016,45.54,46.78,79.63,57.31
C0221,2017,61.13,65.92,46.52,57.86
C0221,2018,42.10,45.63,78.13,55.29
C0221,2019,77.00,86.70,43.42,69.04
C0221,2020,85.90,49.18,40.63,58.57
C0221,2021,54.00,52.64,84.91,63.85
C0221,2022,82.92,60.33,69.07,70.77
C0221,2023,54.61,59.16,57.59,57.12
C0221,2024,85.54,79.73,51.63,72.30
C0222,2015,77.70,62.82,70.84,70.45
C0222,2016,80.25,48.54,65.45,64.74
C0222,2017,40.90,53.36,89.58,61.28
C0222,2018,88.14,65.46,89.16,80.92
C0222,2019,76.33,47.37,71.75,65.15
C0222,2020,55.24,70.58,62.14,62.65
C0222,2021,81.47,68.29,64.56,71.44
C0222,2022,54.08,75.74,74.12,67.98
C0222,2023,83.64,86.89,45.08,71.87
C0222,2024,45.63,85.61,56.42,62.55
C0223,2015,75.18,87.30,43.76,68.75
C0223,2016,67.03,52.24,43.67,54.31
C0223,2017,44.83,46.58,49.79,47.07
C0223,2018,52.09,55.11,64.26,57.16
C0223,2019,40.62,84.75,79.24,68.20
C0223,2020,63.44,88.60,64.27,72.11
C0223,2021,55.06,82.97,56.77,64.93
C0223,2022,69.92,45.50,44.12,53.18
C0223,2023,54.86,87.37,67.51,69.92
C0223,2024,55.00,61.17,53.56,56.58
C0224,2015,77.16,40.47,70.75,62.79
C0224,2016,42.41,62.12,88.86,64.46
C0224,2017,85.14,42.30,45.57,57.67
C0224,2018,82.61,67.19,50.61,66.80
C0224,2019,73.39,56.93,63.65,64.66
C0224,2020,69.66,63.67,88.43,73.92
C0224,2021,84.62,70.66,78.59,77.95
C0224,2022,49.27,83.44,84.91,72.54
C0224,2023,43.95,73.10,56.69,57.91
C0224,2024,51.98,61.70,89.60,67.76
C0225,2015,79.73,80.97,45.14,68.61
C0225,2016,41.73,85.28,42.65,56.55
C0225,2017,69.14,45.99,82.78,65.97
C0225,2018,89.77,66.60,86.36,80.91
C0225,2019,82.78,54.23,44.53,60.51
C0225,2020,66.07,42.35,45.67,51.37
C0225,2021,43.18,73.43,41.66,52.76
C0225,2022,81.57,83.14,45.23,69.98
C0225,2023,69.95,48.15,50.47,56.19
C0225,2024,45.75,80.62,88.50,71.62
C0226,2015,44.69,82.67,73.39,66.92
C0226,2016,85.48,85.72,78.93,83.38
C0226,2017,73.46,53.26,78.81,68.51
C0226,2018,81.46,85.20,66.75,77.81
C0226,2019,83.95,56.03,79.87,73.29
C0226,2020,68.59,67.62,69.79,68.67
C0226,2021,65.87,42.53,55.73,54.71
C0226,2022,61.52,42.19,68.06,57.26
C0226,2023,55.85,76.02,66.68,66.18
C0226,2024,61.73,62.22,81.17,68.38
C0227,2015,78.69,52.81,89.09,73.53
C0227,2016,70.10,49.52,60.55,60.06
C0227,2017,84.63,73.50,78.17,78.76
C0227,2018,62.17,40.02,44.99,49.06
C0227,2019,70.35,80.29,78.84,76.50
C0227,2020,71.57,43.96,58.57,58.03
C0227,2021,69.58,49.57,41.97,53.71
C0227,2022,75.13,59.31,58.16,64.20
C0227,2023,51.87,64.24,70.53,62.22
C0227,2024,65.62,57.75,45.96,56.44
C0228,2015,45.21,56.04,86.20,62.48
C0228,2016,59.23,88.20,43.88,63.77
C0228,2017,64.38,72.08,86.50,74.32
C0228,2018,72.61,41.17,75.36,63.05
C0228,2019,87.53,61.51,56.49,68.51
C0228,2020,70.03,83.75,59.54,71.11
C0228,2021,77.18,55.07,77.04,69.76
C0228,2022,65.31,44.73,70.07,60.04
C0228,2023,71.71,77.92,73.58,74.40
C0228,2024,43.55,70.30,59.46,57.77
C0229,2015,52.72,68.52,64.39,61.88
C0229,2016,58.09,42.68,89.49,63.42
C0229,2017,63.62,47.02,50.70,53.78
C0229,2018,42.28,71.13,60.89,58.10
C0229,2019,47.00,50.39,54.59,50.66
C0229,2020,53.84,65.20,78.26,65.77
C0229,2021,88.58,67.24,78.20,78.01
C0229,2022,56.57,54.18,54.62,55.12
C0229,2023,64.10,87.42,44.07,65.20
C0229,2024,49.80,82.12,40.57,57.50
C0230,2015,70.54,76.12,61.37,69.34
C0230,2016,54.03,43.90,60.52,52.82
C0230,2017,50.35,45.31,89.42,61.69
C0230,2018,65.83,64.64,63.49,64.65
C0230,2019,40.28,48.04,52.82,47.04
C0230,2020,40.38,88.91,84.56,71.29
C0230,2021,50.95,47.93,64.55,54.48
C0230,2022,41.84,64.37,69.96,58.72
C0230,2023,45.40,58.21,44.78,49.46
C0230,2024,56.94,71.97,59.15,62.69
C0231,2015,80.13,46.45,87.21,71.26
C0231,2016,68.60,61.52,69.48,66.53
C0231,2017,65.63,53.74,57.23,58.86
C0231,2018,54.67,84.39,71.28,70.12
C0231,2019,86.59,42.03,85.52,71.38
C0231,2020,59.85,85.69,53.70,66.41
C0231,2021,44.35,81.65,65.26,63.75
C0231,2022,70.85,54.88,87.93,71.22
C0231,2023,45.69,79.46,48.62,57.93
C0231,2024,57.26,41.56,75.98,58.27
C0232,2015,65.37,88.34,70.72,74.81
C0232,2016,83.71,66.33,73.98,74.67
C0232,2017,64.68,55.16,57.56,59.13
C0232,2018,75.11,58.13,55.69,62.98
C0232,2019,89.64,43.32,74.21,69.06
C0232,2020,46.57,89.47,50.78,62.27
C0232,2021,53.74,41.96,60.98,52.23
C0232,2022,59.73,72.75,49.41,60.63
C0232,2023,61.09,62.14,40.42,54.55
C0232,2024,60.55,87.45,88.50,78.83
C0233,2015,85.38,52.30,61.59,66.42
C0233,2016,75.70,66.60,88.47,76.92
C0233,2017,70.40,64.12,47.02,60.51
C0233,2018,55.47,75.14,69.37,66.66
C0233,2019,81.19,43.40,50.05,58.21
C0233,2020,87.75,49.69,79.50,72.32
C0233,2021,81.06,50.73,79.19,70.32
C0233,2022,40.08,76.91,45.63,54.21
C0233,2023,71.82,49.46,85.60,68.96
C0233,2024,42.56,68.67,49.73,53.65
C0234,2015,52.88,50.76,70.65,58.10
C0234,2016,42.98,83.08,89.28,71.78
C0234,2017,70.19,87.11,84.12,80.47
C0234,2018,74.33,65.92,87.83,76.03
C0234,2019,45.72,57.62,57.13,53.49
C0234,2020,59.19,51.70,45.28,52.06
C0234,2021,62.81,42.49,49.42,51.57
C0234,2022,58.45,53.43,65.02,58.97
C0234,2023,46.05,72.71,79.66,66.14
C0234,2024,60.95,66.68,47.51,58.38
C0235,2015,77.56,87.20,72.99,79.25
C0235,2016,43.55,59.81,56.18,53.18
C0235,2017,44.01,74.69,57.06,58.59
C0235,2018,57.74,64.47,73.10,65.10
C0235,2019,87.09,65.63,63.35,72.02
C0235,2020,73.43,53.39,80.60,69.14
C0235,2021,73.93,62.75,47.80,61.49
C0235,2022,58.10,63.54,79.50,67.04
C0235,2023,69.68,75.33,43.21,62.74
C0235,2024,40.51,87.03,49.70,59.08
C0236,2015,71.80,56.47,72.81,67.03
C0236,2016,85.66,42.11,82.75,70.17
C0236,2017,70.63,64.81,52.63,62.69
C0236,2018,83.68,67.22,56.36,69.09
C0236,2019,76.20,48.42,66.86,63.83
C0236,2020,46.03,78.02,50.58,58.21
C0236,2021,85.12,89.25,80.56,84.98
C0236,2022,43.32,87.29,78.68,69.76
C0236,2023,66.70,49.86,47.26,54.61
C0236,2024,47.11,83.77,63.19,64.69
C0237,2015,40.59,75.22,78.74,64.85
C0237,2016,61.10,62.69,56.87,60.22
C0237,2017,54.75,67.03,71.66,64.48
C0237,2018,64.30,82.48,42.51,63.10
C0237,2019,68.86,64.01,70.43,67.77
C0237,2020,42.19,58.66,47.63,49.49
C0237,2021,46.15,64.66,81.53,64.11
C0237,2022,67.93,68.96,57.77,64.89
C0237,2023,57.16,49.45,54.08,53.56
C0237,2024,76.46,85.05,82.04,81.18
C0238,2015,72.61,73.71,42.51,62.94
C0238,2016,82.28,71.66,59.83,71.26
C0238,2017,74.62,44.97,58.50,59.37
C0238,2018,61.50,70.21,54.24,61.98
C0238,2019,73.65,46.05,85.59,68.43
C0238,2020,53.77,43.93,77.55,58.42
C0238,2021,55.32,66.37,43.20,54.96
C0238,2022,79.45,60.14,75.73,71.77
C0238,2023,62.32,69.44,66.36,66.04
C0238,2024,79.92,44.46,85.04,69.81
C0239,2015,81.12,61.55,55.65,66.11
C0239,2016,82.88,48.74,68.71,66.78
C0239,2017,85.83,89.36,65.04,80.07
C0239,2018,61.55,68.06,64.48,64.69
C0239,2019,55.94,74.37,62.81,64.37
C0239,2020,69.11,56.27,50.28,58.55
C0239,2021,58.56,44.74,77.79,60.36
C0239,2022,70.05,88.79,62.57,73.80
C0239,2023,75.28,54.31,87.93,72.51
C0239,2024,74.42,61.19,53.04,62.88
C0240,2015,58.73,72.49,74.14,68.45
C0240,2016,48.34,41.23,87.04,58.87
C0240,2017,61.53,80.51,73.17,71.74
C0240,2018,47.13,66.83,83.56,65.84
C0240,2019,84.50,53.91,81.37,73.26
C0240,2020,57.29,43.08,58.01,52.79
C0240,2021,47.72,48.12,70.01,55.28
C0240,2022,41.27,84.75,47.81,57.95
C0240,2023,72.29,74.30,66.78,71.12
C0240,2024,71.85,52.50,51.52,58.62
C0241,2015,57.03,43.28,77.19,59.17
C0241,2016,43.59,74.53,66.40,61.51
C0241,2017,60.48,68.62,60.56,63.22
C0241,2018,55.56,60.23,53.44,56.41
C0241,2019,73.86,58.18,89.93,73.99
C0241,2020,70.29,50.84,43.59,54.91
C0241,2021,58.23,73.48,42.18,57.96
C0241,2022,50.89,88.53,50.86,63.43
C0241,2023,89.40,48.79,88.55,75.58
C0241,2024,62.70,69.86,88.96,73.84
C0242,2015,74.41,61.21,72.75,69.46
C0242,2016,47.03,62.33,84.01,64.46
C0242,2017,64.28,52.71,50.70,55.89
C0242,2018,41.38,81.26,88.60,70.41
C0242,2019,65.27,64.26,47.14,58.89
C0242,2020,88.20,67.17,45.06,66.81
C0242,2021,59.21,55.24,45.61,53.35
C0242,2022,41.95,49.09,68.66,53.23
C0242,2023,41.55,44.30,79.05,54.96
C0242,2024,59.40,75.71,58.33,64.48
C0243,2015,48.00,49.81,88.89,62.24
C0243,2016,41.17,74.50,61.72,59.13
C0243,2017,77.81,59.52,47.52,61.62
C0243,2018,62.93,60.79,63.30,62.34
C0243,2019,54.46,63.46,73.95,63.96
C0243,2020,85.00,58.39,81.61,75.00
C0243,2021,45.81,45.03,62.94,51.26
C0243,2022,87.80,55.48,69.68,70.99
C0243,2023,55.70,73.19,53.37,60.75
C0243,2024,84.42,73.29,72.30,76.67
C0244,2015,70.15,54.31,89.30,71.25
C0244,2016,81.34,63.01,42.45,62.26
C0244,2017,89.20,49.67,84.33,74.40
C0244,2018,54.42,50.52,68.11,57.68
C0244,2019,88.06,41.15,52.60,60.60
C0244,2020,59.47,84.84,87.74,77.35
C0244,2021,59.28,50.54,64.17,57.99
C0244,2022,57.02,51.38,56.58,54.99
C0244,2023,67.07,53.98,49.07,56.71
C0244,2024,47.71,46.37,52.22,48.77
C0245,2015,67.69,71.96,81.64,73.76
C0245,2016,67.09,43.76,70.72,60.52
C0245,2017,78.10,46.71,85.66,70.16
C0245,2018,81.68,72.24,51.60,68.51
C0245,2019,62.02,56.98,46.06,55.02
C0245,2020,55.12,75.40,40.30,56.94
C0245,2021,52.97,67.87,65.39,62.08
C0245,2022,49.73,52.80,89.92,64.15
C0245,2023,42.88,72.54,74.75,63.39
C0245,2024,57.12,45.81,55.42,52.79
C0246,2015,53.51,66.82,83.84,68.06
C0246,2016,88.32,61.86,79.09,76.42
C0246,2017,67.89,53.39,40.77,54.02
C0246,2018,57.36,70.20,80.84,69.47
C0246,2019,69.02,83.57,55.03,69.21
C0246,2020,46.96,89.95,47.48,61.46
C0246,2021,62.20,70.39,51.32,61.30
C0246,2022,71.31,60.24,63.43,64.99
C0246,2023,64.44,51.26,61.24,58.98
C0246,2024,60.09,52.85,54.44,55.80
C0247,2015,89.69,63.97,48.61,67.43
C0247,2016,84.02,58.36,78.11,73.50
C0247,2017,71.17,85.69,89.51,82.12
