Company_ID,Year,Controversy_Score,Regulatory_Fines,ESG_Risk_Rating
C0390,2019,36.66,43.90,Medium
C0390,2020,51.01,46.12,Medium
C0390,2021,50.28,33.20,Medium
C0390,2022,35.96,18.65,Medium
C0390,2023,89.92,42.09,High
C0390,2024,22.00,49.03,Low
C0391,2015,34.03,28.95,Medium
C0391,2016,55.37,32.99,Medium
C0391,2017,24.53,42.53,Low
C0391,2018,15.02,33.63,Low
C0391,2019,0.63,9.84,Low
C0391,2020,94.53,21.16,High
C0391,2021,78.42,30.60,High
C0391,2022,88.89,23.19,High
C0391,2023,4.02,34.00,Low
C0391,2024,7.34,14.08,Low
C0392,2015,55.20,7.94,Medium
C0392,2016,2.32,1.42,Low
C0392,2017,27.14,1.95,Low
C0392,2018,97.26,17.84,High
C0392,2019,35.75,1.09,Medium
C0392,2020,97.94,13.58,High
C0392,2021,11.85,25.67,Low
C0392,2022,38.51,37.21,Medium
C0392,2023,0.58,29.45,Low
C0392,2024,59.15,26.73,Medium
C0393,2015,34.18,12.11,Medium
C0393,2016,50.40,0.79,Medium
C0393,2017,79.47,6.49,High
C0393,2018,55.12,49.09,Medium
C0393,2019,66.53,46.39,High
C0393,2020,47.22,15.56,Medium
C0393,2021,74.79,16.05,High
C0393,2022,60.25,44.57,High
C0393,2023,86.58,3.93,High
C0393,2024,75.59,8.57,High
C0394,2015,23.20,5.90,Low
C0394,2016,52.45,43.55,Medium
C0394,2017,87.50,0.33,High
C0394,2018,85.89,0.72,High
C0394,2019,47.71,40.69,Medium
C0394,2020,31.38,31.85,Medium
C0394,2021,21.06,28.16,Low
C0394,2022,19.43,46.14,Low
C0394,2023,14.38,24.17,Low
C0394,2024,99.96,23.34,High
C0395,2015,66.26,21.04,High
C0395,2016,31.46,32.61,Medium
C0395,2017,29.33,16.16,Low
C0395,2018,30.55,33.42,Medium
C0395,2019,87.25,35.18,High
C0395,2020,51.32,10.57,Medium
C0395,2021,27.15,29.75,Low
C0395,2022,79.84,36.34,High
C0395,2023,75.02,48.06,High
C0395,2024,46.76,46.95,Medium
C0396,2015,68.88,10.25,High
C0396,2016,73.81,28.86,High
C0396,2017,4.95,23.47,Low
C0396,2018,87.55,17.46,High
C0396,2019,28.70,17.11,Low
C0396,2020,98.11,48.55,High
C0396,2021,90.82,1.83,High
C0396,2022,1.93,42.63,Low
C0396,2023,62.09,22.67,High
C0396,2024,96.51,28.33,High
C0397,2015,56.50,36.96,Medium
C0397,2016,61.56,22.82,High
C0397,2017,93.10,49.37,High
C0397,2018,57.28,43.38,Medium
C0397,2019,24.44,10.67,Low
C0397,2020,46.03,33.52,Medium
C0397,2021,35.00,23.77,Medium
C0397,2022,16.71,18.05,Low
C0397,2023,21.41,17.58,Low
C0397,2024,6.11,8.14,Low
C0398,2015,16.88,22.88,Low
C0398,2016,25.93,29.78,Low
C0398,2017,75.83,39.92,High
C0398,2018,36.60,14.44,Medium
C0398,2019,69.10,38.69,High
C0398,2020,99.62,27.69,High
C0398,2021,58.17,12.90,Medium
C0398,2022,61.41,39.35,High
C0398,2023,55.22,30.14,Medium
C0398,2024,39.55,47.74,Medium
C0399,2015,18.57,14.42,Low
C0399,2016,97.75,48.66,High
C0399,2017,47.80,27.78,Medium
C0399,2018,93.59,22.74,High
C0399,2019,25.98,43.75,Low
C0399,2020,10.85,7.89,Low
C0399,2021,63.69,23.10,High
C0399,2022,85.13,6.27,High
C0399,2023,66.22,30.66,High
C0399,2024,74.28,2.12,High
C0400,2015,60.84,49.01,High
C0400,2016,74.64,0.41,High
C0400,2017,34.45,46.61,Medium
C0400,2018,38.95,32.21,Medium
C0400,2019,78.03,41.14,High
C0400,2020,80.15,17.91,High
C0400,2021,8.26,12.20,Low
C0400,2022,1.69,8.66,Low
C0400,2023,66.65,26.56,High
C0400,2024,8.44,13.33,Low
C0401,2015,17.14,44.01,Low
C0401,2016,19.72,1.50,Low
C0401,2017,50.93,4.23,Medium
C0401,2018,20.11,10.79,Low
C0401,2019,18.09,4.12,Low
C0401,2020,1.06,41.40,Low
C0401,2021,76.65,0.20,High
C0401,2022,13.59,32.58,Low
C0401,2023,56.88,22.77,Medium
C0401,2024,29.97,38.64,Low
C0402,2015,18.30,20.52,Low
C0402,2016,34.69,32.25,Medium
C0402,2017,25.75,31.96,Low
C0402,2018,43.32,18.19,Medium
C0402,2019,69.02,5.71,High
C0402,2020,5.09,21.65,Low
C0402,2021,18.33,43.75,Low
C0402,2022,8.03,39.82,Low
C0402,2023,96.78,18.57,High
C0402,2024,57.39,43.36,Medium
C0403,2015,82.03,21.94,High
C0403,2016,26.67,9.81,Low
C0403,2017,89.54,43.20,High
C0403,2018,62.90,24.68,High
C0403,2019,40.60,21.69,Medium
C0403,2020,60.06,11.75,High
C0403,2021,12.75,38.23,Low
C0403,2022,31.31,27.51,Medium
C0403,2023,53.92,10.37,Medium
C0403,2024,64.04,12.97,High
C0404,2015,21.68,19.12,Low
C0404,2016,99.19,26.72,High
C0404,2017,83.31,40.26,High
C0404,2018,58.00,10.36,Medium
C0404,2019,97.33,36.93,High
C0404,2020,51.26,45.81,Medium
C0404,2021,94.72,19.78,High
C0404,2022,75.18,18.29,High
C0404,2023,21.73,23.89,Low
C0404,2024,40.55,40.86,Medium
C0405,2015,26.28,4.63,Low
C0405,2016,72.18,19.36,High
C0405,2017,76.66,1.47,High
C0405,2018,68.42,25.89,High
C0405,2019,54.56,47.21,Medium
C0405,2020,40.21,8.01,Medium
C0405,2021,98.43,12.77,High
C0405,2022,2.80,34.95,Low
C0405,2023,12.39,34.53,Low
C0405,2024,59.87,29.84,Medium
C0406,2015,75.58,12.09,High
C0406,2016,95.76,3.33,High
C0406,2017,49.05,11.11,Medium
C0406,2018,26.59,31.95,Low
C0406,2019,86.33,14.81,High
C0406,2020,44.06,42.09,Medium
C0406,2021,12.91,30.81,Low
C0406,2022,52.21,2.50,Medium
C0406,2023,52.55,4.41,Medium
C0406,2024,22.92,14.03,Low
C0407,2015,14.20,28.68,Low
C0407,2016,14.25,46.84,Low
C0407,2017,82.33,5.16,High
C0407,2018,50.10,41.53,Medium
C0407,2019,73.64,28.64,High
C0407,2020,96.25,18.20,High
C0407,2021,79.20,32.15,High
C0407,2022,15.70,39.25,Low
C0407,2023,41.99,17.94,Medium
C0407,2024,49.61,45.98,Medium
C0408,2015,70.13,27.55,High
C0408,2016,96.49,7.85,High
C0408,2017,28.51,27.34,Low
C0408,2018,86.12,38.27,High
C0408,2019,7.22,29.33,Low
C0408,2020,87.20,29.21,High
C0408,2021,69.46,1.39,High
C0408,2022,2.85,23.17,Low
C0408,2023,61.08,18.28,High
C0408,2024,93.13,2.19,High
C0409,2015,43.26,34.06,Medium
C0409,2016,11.73,9.16,Low
C0409,2017,98.86,17.50,High
C0409,2018,41.67,28.88,Medium
C0409,2019,52.78,22.01,Medium
C0409,2020,96.73,35.09,High
C0409,2021,58.48,42.24,Medium
C0409,2022,67.62,8.46,High
C0409,2023,70.99,13.93,High
C0409,2024,75.35,9.29,High
C0410,2015,80.02,24.96,High
C0410,2016,7.48,3.96,Low
C0410,2017,93.43,37.06,High
C0410,2018,54.54,6.40,Medium
C0410,2019,53.39,47.34,Medium
C0410,2020,83.55,42.02,High
C0410,2021,30.68,48.46,Medium
C0410,2022,65.59,2.03,High
C0410,2023,31.70,10.26,Medium
C0410,2024,76.09,48.05,High
C0411,2015,43.29,49.23,Medium
C0411,2016,18.66,14.04,Low
C0411,2017,90.89,29.94,High
C0411,2018,75.33,10.37,High
C0411,2019,1.42,44.74,Low
C0411,2020,6.45,6.84,Low
C0411,2021,37.91,34.41,Medium
C0411,2022,78.01,14.51,High
C0411,2023,27.60,18.69,Low
C0411,2024,99.08,27.40,High
C0412,2015,91.91,21.37,High
C0412,2016,86.46,26.17,High
C0412,2017,0.91,33.98,Low
C0412,2018,96.40,14.81,High
C0412,2019,59.14,36.94,Medium
C0412,2020,59.13,20.86,Medium
C0412,2021,9.87,1.09,Low
C0412,2022,60.94,42.33,High
C0412,2023,52.87,14.08,Medium
C0412,2024,54.14,43.01,Medium
C0413,2015,19.14,37.23,Low
C0413,2016,54.31,20.34,Medium
C0413,2017,7.23,32.51,Low
C0413,2018,2.14,49.60,Low
C0413,2019,21.32,15.38,Low
C0413,2020,80.17,22.52,High
C0413,2021,60.35,7.43,High
C0413,2022,89.43,43.57,High
C0413,2023,38.90,27.64,Medium
C0413,2024,34.98,5.10,Medium
C0414,2015,70.00,29.88,High
C0414,2016,40.71,23.40,Medium
C0414,2017,38.12,15.37,Medium
C0414,2018,46.60,0.93,Medium
C0414,2019,11.47,10.82,Low
C0414,2020,20.28,10.30,Low
C0414,2021,60.33,35.77,High
C0414,2022,60.85,12.96,High
C0414,2023,59.02,48.93,Medium
C0414,2024,19.98,9.20,Low
C0415,2015,43.56,44.65,Medium
C0415,2016,92.10,18.26,High
C0415,2017,86.10,49.97,High
C0415,2018,55.75,40.19,Medium
C0415,2019,90.08,30.20,High
C0415,2020,67.50,41.53,High
C0415,2021,41.23,44.84,Medium
C0415,2022,77.64,49.88,High
C0415,2023,30.20,8.51,Medium
C0415,2024,85.47,29.24,High
C0416,2015,32.95,19.34,Medium
C0416,2016,79.46,19.27,High
C0416,2017,28.13,31.62,Low
C0416,2018,91.69,25.21,High
C0416,2019,18.48,40.53,Low
C0416,2020,71.90,16.41,High
C0416,2021,40.87,26.50,Medium
C0416,2022,1.85,48.28,Low
C0416,2023,33.18,4.53,Medium
C0416,2024,20.26,13.43,Low
C0417,2015,55.52,5.08,Medium
C0417,2016,25.99,3.14,Low
C0417,2017,7.26,0.83,Low
C0417,2018,95.31,18.27,High
C0417,2019,84.51,42.43,High
C0417,2020,4.53,12.08,Low
C0417,2021,27.14,16.22,Low
C0417,2022,63.05,42.82,High
C0417,2023,32.14,7.50,Medium
C0417,2024,28.18,11.84,Low
C0418,2015,59.59,35.60,Medium
C0418,2016,19.43,37.05,Low
C0418,2017,64.85,17.93,High
C0418,2018,8.93,0.52,Low
C0418,2019,32.50,19.08,Medium
C0418,2020,11.56,35.77,Low
C0418,2021,29.66,35.74,Low
C0418,2022,68.28,20.99,High
C0418,2023,76.39,17.44,High
C0418,2024,14.50,35.10,Low
C0419,2015,74.62,47.45,High
C0419,2016,8.43,39.64,Low
C0419,2017,21.65,11.46,Low
C0419,2018,50.03,48.13,Medium
C0419,2019,97.13,30.49,High
C0419,2020,97.36,5.62,High
C0419,2021,47.83,16.84,Medium
C0419,2022,80.50,36.20,High
C0419,2023,55.34,43.49,Medium
C0419,2024,75.17,26.47,High
C0420,2015,65.31,6.89,High
C0420,2016,69.72,6.18,High
C0420,2017,43.96,16.30,Medium
C0420,2018,83.31,1.88,High
C0420,2019,44.57,20.93,Medium
C0420,2020,70.58,38.86,High
C0420,2021,87.02,23.05,High
C0420,2022,65.56,41.52,High
C0420,2023,50.98,32.86,Medium
C0420,2024,52.83,9.67,Medium
C0421,2015,70.88,10.72,High
C0421,2016,9.22,17.48,Low
C0421,2017,63.66,26.90,High
C0421,2018,37.49,33.91,Medium
C0421,2019,13.52,8.65,Low
C0421,2020,91.25,7.66,High
C0421,2021,49.76,0.62,Medium
C0421,2022,45.70,5.64,Medium
C0421,2023,54.24,37.59,Medium
C0421,2024,62.25,2.77,High
C0422,2015,19.46,30.29,Low
C0422,2016,62.55,30.04,High
C0422,2017,35.25,49.63,Medium
C0422,2018,71.47,33.88,High
C0422,2019,77.19,34.96,High
C0422,2020,0.75,4.48,Low
C0422,2021,71.63,43.82,High
C0422,2022,35.25,16.00,Medium
C0422,2023,30.37,15.63,Medium
C0422,2024,37.29,23.28,Medium
C0423,2015,57.56,35.38,Medium
C0423,2016,11.45,14.72,Low
C0423,2017,69.83,38.88,High
C0423,2018,44.52,12.28,Medium
C0423,2019,15.98,6.14,Low
C0423,2020,50.94,34.83,Medium
C0423,2021,57.41,46.08,Medium
C0423,2022,34.63,45.48,Medium
C0423,2023,89.96,3.13,High
C0423,2024,69.72,19.58,High
C0424,2015,66.13,14.37,High
C0424,2016,5.33,22.73,Low
C0424,2017,50.16,2.52,Medium
C0424,2018,85.08,20.54,High
C0424,2019,66.83,48.05,High
C0424,2020,23.28,28.35,Low
C0424,2021,86.12,10.86,High
C0424,2022,36.95,40.46,Medium
C0424,2023,91.50,19.87,High
C0424,2024,51.23,3.19,Medium
C0425,2015,78.66,17.62,High
C0425,2016,61.20,40.70,High
C0425,2017,29.14,11.05,Low
C0425,2018,65.38,16.33,High
C0425,2019,0.96,13.58,Low
C0425,2020,83.52,44.90,High
C0425,2021,96.58,14.71,High
C0425,2022,20.70,12.02,Low
C0425,2023,88.36,46.36,High
C0425,2024,16.78,49.99,Low
C0426,2015,49.15,29.68,Medium
C0426,2016,29.26,46.74,Low
C0426,2017,19.18,38.40,Low
C0426,2018,75.57,9.38,High
C0426,2019,80.66,34.20,High
C0426,2020,83.86,39.51,High
C0426,2021,0.85,37.15,Low
C0426,2022,84.78,26.50,High
C0426,2023,5.15,25.76,Low
C0426,2024,44.84,41.09,Medium
C0427,2015,17.53,34.45,Low
C0427,2016,90.67,39.65,High
C0427,2017,57.67,10.37,Medium
C0427,2018,46.85,48.32,Medium
C0427,2019,44.42,36.64,Medium
C0427,2020,40.44,21.12,Medium
C0427,2021,47.39,29.96,Medium
C0427,2022,56.56,31.99,Medium
C0427,2023,81.71,40.06,High
C0427,2024,23.77,35.04,Low
C0428,2015,80.44,42.22,High
C0428,2016,83.05,19.74,High
C0428,2017,85.13,21.06,High
C0428,2018,94.16,9.43,High
C0428,2019,95.66,25.79,High
C0428,2020,10.79,20.08,Low
C0428,2021,87.77,33.24,High
C0428,2022,84.55,30.15,High
C0428,2023,37.74,42.87,Medium
C0428,2024,69.14,8.41,High
C0429,2015,92.67,45.77,High
C0429,2016,9.13,11.03,Low
C0429,2017,35.45,36.04,Medium
C0429,2018,97.40,24.91,High
C0429,2019,54.82,35.13,Medium
C0429,2020,9.18,26.81,Low
C0429,2021,96.10,32.62,High
C0429,2022,90.27,37.60,High
C0429,2023,80.64,9.66,High
C0429,2024,79.36,17.12,High
C0430,2015,48.60,43.36,Medium
C0430,2016,87.52,41.81,High
C0430,2017,30.57,34.06,Medium
C0430,2018,35.86,15.27,Medium
C0430,2019,21.60,10.31,Low
C0430,2020,40.31,2.43,Medium
C0430,2021,23.36,46.70,Low
C0430,2022,33.98,31.79,Medium
C0430,2023,69.04,20.66,High
C0430,2024,43.01,34.51,Medium
C0431,2015,76.77,22.90,High
C0431,2016,47.90,17.53,Medium
C0431,2017,13.92,25.06,Low
C0431,2018,74.21,36.83,High
C0431,2019,6.59,41.89,Low
C0431,2020,94.24,4.98,High
C0431,2021,84.10,3.24,High
C0431,2022,96.31,17.01,High
C0431,2023,24.87,1.96,Low
C0431,2024,48.12,24.74,Medium
C0432,2015,19.30,41.20,Low
C0432,2016,42.25,17.38,Medium
C0432,2017,24.37,23.79,Low
C0432,2018,85.28,28.72,High
C0432,2019,12.16,45.68,Low
C0432,2020,22.51,46.33,Low
C0432,2021,26.41,31.59,Low
C0432,2022,73.82,0.51,High
C0432,2023,63.04,9.48,High
C0432,2024,13.63,10.08,Low
C0433,2015,60.56,29.95,High
C0433,2016,84.64,35.38,High
C0433,2017,45.22,4.45,Medium
C0433,2018,61.18,14.48,High
C0433,2019,53.20,25.36,Medium
C0433,2020,35.78,38.57,Medium
C0433,2021,0.26,17.22,Low
C0433,2022,18.63,24.86,Low
C0433,2023,94.72,24.81,High
C0433,2024,35.46,46.34,Medium
C0434,2015,29.71,42.26,Low
C0434,2016,61.39,42.89,High
C0434,2017,90.38,8.33,High
C0434,2018,30.25,45.04,Medium
C0434,2019,22.31,19.69,Low
C0434,2020,90.20,27.24,High
C0434,2021,77.35,30.72,High
C0434,2022,70.26,21.51,High
C0434,2023,55.72,17.16,Medium
C0434,2024,42.56,12.40,Medium
C0435,2015,63.79,25.68,High
C0435,2016,21.69,41.88,Low
C0435,2017,81.74,38.26,High
C0435,2018,41.64,25.50,Medium
C0435,2019,75.47,17.14,High
C0435,2020,81.17,0.64,High
C0435,2021,7.53,10.39,Low
C0435,2022,67.55,9.34,High
C0435,2023,30.28,29.42,Medium
C0435,2024,35.88,46.04,Medium
C0436,2015,73.34,15.81,High
C0436,2016,95.74,39.66,High
C0436,2017,80.37,16.49,High
C0436,2018,29.17,48.21,Low
C0436,2019,70.78,9.74,High
C0436,2020,32.78,20.34,Medium
C0436,2021,43.96,7.47,Medium
C0436,2022,12.31,11.31,Low
C0436,2023,83.43,5.30,High
C0436,2024,64.69,5.48,High
C0437,2015,86.30,31.42,High
C0437,2016,22.35,39.19,Low
C0437,2017,12.93,4.05,Low
C0437,2018,81.55,11.07,High
C0437,2019,87.90,16.05,High
C0437,2020,17.19,46.84,Low
C0437,2021,64.19,29.90,High
C0437,2022,16.51,5.36,Low
C0437,2023,1.45,18.49,Low
C0437,2024,54.23,35.76,Medium
C0438,2015,95.03,48.91,High
C0438,2016,59.05,36.92,Medium
C0438,2017,42.91,9.06,Medium
C0438,2018,28.21,40.96,Low
C0438,2019,28.15,0.17,Low
C0438,2020,26.31,24.12,Low
C0438,2021,20.92,17.25,Low
C0438,2022,6.65,47.32,Low
C0438,2023,75.71,2.30,High
C0438,2024,31.54,12.78,Medium
C0439,2015,15.61,12.99,Low
C0439,2016,60.42,21.17,High
C0439,2017,93.44,46.17,High
C0439,2018,68.85,32.63,High
C0439,2019,19.18,6.07,Low
C0439,2020,41.41,41.24,Medium
C0439,2021,82.52,31.49,High
C0439,2022,5.06,0.81,Low
C0439,2023,33.66,45.93,Medium
C0439,2024,38.78,2.37,Medium
C0440,2015,45.26,30.50,Medium
C0440,2016,55.86,30.04,Medium
C0440,2017,49.37,30.44,Medium
C0440,2018,16.27,42.41,Low
C0440,2019,41.69,6.18,Medium
C0440,2020,36.90,26.73,Medium
C0440,2021,92.93,28.68,High
C0440,2022,74.28,19.88,High
C0440,2023,86.61,26.40,High
C0440,2024,70.96,25.05,High
C0441,2015,5.69,37.95,Low
C0441,2016,47.41,7.29,Medium
C0441,2017,77.80,1.48,High
C0441,2018,59.14,46.57,Medium
C0441,2019,75.85,15.68,High
C0441,2020,96.19,39.59,High
C0441,2021,24.74,15.99,Low
C0441,2022,98.34,0.20,High
C0441,2023,12.05,10.78,Low
C0441,2024,92.00,5.27,High
C0442,2015,19.32,41.14,Low
C0442,2016,71.94,8.54,High
C0442,2017,78.33,49.68,High
C0442,2018,81.11,30.64,High
C0442,2019,43.77,16.15,Medium
C0442,2020,16.94,25.24,Low
C0442,2021,79.60,48.09,High
C0442,2022,64.45,31.81,High
C0442,2023,25.79,37.68,Low
C0442,2024,39.26,24.69,Medium
C0443,2015,29.76,26.64,Low
C0443,2016,91.48,49.20,High
C0443,2017,80.37,30.22,High
C0443,2018,88.25,27.10,High
C0443,2019,5.16,43.67,Low
C0443,2020,66.10,22.46,High
C0443,2021,26.76,23.68,Low
C0443,2022,74.82,35.51,High
C0443,2023,89.11,7.99,High
C0443,2024,76.59,6.51,High
C0444,2015,91.09,30.92,High
C0444,2016,39.87,9.17,Medium
C0444,2017,62.42,21.78,High
C0444,2018,47.49,40.22,Medium
C0444,2019,83.01,15.50,High
C0444,2020,56.31,37.11,Medium
C0444,2021,70.99,16.39,High
C0444,2022,63.09,1.99,High
C0444,2023,86.21,4.58,High
C0444,2024,52.83,21.69,Medium
C0445,2015,10.88,15.89,Low
C0445,2016,94.89,23.45,High
C0445,2017,55.59,26.15,Medium
C0445,2018,78.28,47.13,High
C0445,2019,67.90,23.61,High
C0445,2020,43.16,42.87,Medium
C0445,2021,95.13,42.53,High
C0445,2022,73.29,44.37,High
C0445,2023,23.15,26.90,Low
C0445,2024,99.58,14.31,High
C0446,2015,99.99,39.31,High
C0446,2016,28.95,16.13,Low
C0446,2017,98.52,44.79,High
C0446,2018,61.74,5.24,High
C0446,2019,18.52,33.91,Low
C0446,2020,97.82,24.06,High
C0446,2021,10.19,30.35,Low
C0446,2022,63.74,5.56,High
C0446,2023,83.71,48.56,High
C0446,2024,82.93,35.72,High
C0447,2015,0.62,14.25,Low
C0447,2016,42.52,44.47,Medium
C0447,2017,8.88,22.64,Low
C0447,2018,25.96,9.30,Low
C0447,2019,93.80,21.53,High
C0447,2020,88.44,15.97,High
C0447,2021,65.92,35.42,High
C0447,2022,89.84,1.06,High
C0447,2023,31.62,44.01,Medium
C0447,2024,82.81,21.62,High
C0448,2015,68.50,5.65,High
C0448,2016,73.40,38.39,High
C0448,2017,8.57,49.42,Low
C0448,2018,34.90,45.14,Medium
C0448,2019,4.87,8.24,Low
C0448,2020,15.05,10.83,Low
C0448,2021,27.15,49.38,Low
C0448,2022,58.57,10.14,Medium
C0448,2023,75.99,15.08,High
C0448,2024,10.85,31.14,Low
C0449,2015,5.47,14.57,Low
C0449,2016,88.36,19.07,High
C0449,2017,13.04,37.06,Low
C0449,2018,44.83,29.67,Medium
C0449,2019,11.27,40.51,Low
C0449,2020,53.50,38.77,Medium
C0449,2021,10.63,39.96,Low
C0449,2022,76.23,8.89,High
C0449,2023,8.56,12.85,Low
C0449,2024,43.02,9.13,Medium
C0450,2015,42.06,6.13,Medium
C0450,2016,92.08,42.51,High
C0450,2017,42.98,0.19,Medium
C0450,2018,7.09,31.38,Low
C0450,2019,54.34,43.64,Medium
C0450,2020,72.50,8.37,High
C0450,2021,33.74,46.58,Medium
C0450,2022,60.86,47.87,High
C0450,2023,12.17,29.04,Low
C0450,2024,42.53,33.36,Medium
C0451,2015,16.59,9.33,Low
C0451,2016,27.37,49.21,Low
C0451,2017,64.10,36.97,High
C0451,2018,75.36,25.81,High
C0451,2019,31.15,25.05,Medium
C0451,2020,98.98,30.90,High
C0451,2021,28.48,9.31,Low
C0451,2022,15.01,29.85,Low
C0451,2023,86.75,3.50,High
C0451,2024,64.97,30.24,High
C0452,2015,67.96,28.74,High
C0452,2016,79.43,17.88,High
C0452,2017,99.95,4.51,High
C0452,2018,28.41,27.51,Low
C0452,2019,54.81,21.87,Medium
C0452,2020,70.43,15.62,High
C0452,2021,14.62,21.40,Low
C0452,2022,30.68,3.05,Medium
C0452,2023,30.66,4.26,Medium
C0452,2024,32.75,7.22,Medium
C0453,2015,71.82,27.67,High
C0453,2016,59.25,14.16,Medium
C0453,2017,71.59,11.76,High
C0453,2018,51.24,31.52,Medium
C0453,2019,95.55,29.84,High
C0453,2020,52.07,16.91,Medium
C0453,2021,60.35,46.86,High
C0453,2022,29.83,19.91,Low
C0453,2023,5.88,9.48,Low
C0453,2024,81.55,44.44,High
C0454,2015,85.65,35.11,High
C0454,2016,85.09,37.44,High
C0454,2017,80.17,42.45,High
C0454,2018,26.86,39.81,Low
C0454,2019,57.48,42.39,Medium
C0454,2020,81.49,11.38,High
C0454,2021,62.54,30.79,High
C0454,2022,95.86,33.79,High
C0454,2023,67.77,14.64,High
C0454,2024,56.07,49.71,Medium
C0455,2015,99.54,40.36,High
C0455,2016,53.45,45.73,Medium
C0455,2017,96.70,7.60,High
C0455,2018,1.21,1.89,Low
C0455,2019,55.01,1.43,Medium
C0455,2020,28.90,43.34,Low
C0455,2021,39.56,27.32,Medium
C0455,2022,8.79,15.39,Low
C0455,2023,26.42,40.28,Low
C0455,2024,56.97,32.20,Medium
C0456,2015,72.13,30.96,High
C0456,2016,91.03,39.88,High
C0456,2017,23.18,23.46,Low
C0456,2018,79.54,8.09,High
C0456,2019,2.45,45.88,Low
C0456,2020,89.38,43.26,High
C0456,2021,59.48,12.43,Medium
C0456,2022,84.57,16.44,High
C0456,2023,25.52,41.01,Low
C0456,2024,37.30,48.61,Medium
C0457,2015,9.71,38.77,Low
C0457,2016,7.89,2.62,Low
C0457,2017,82.65,20.42,High
C0457,2018,29.70,38.80,Low
C0457,2019,35.26,23.30,Medium
C0457,2020,53.06,33.79,Medium
C0457,2021,67.07,1.82,High
C0457,2022,4.66,10.58,Low
C0457,2023,57.42,37.95,Medium
C0457,2024,61.01,9.63,High
C0458,2015,85.04,48.56,High
C0458,2016,15.46,18.34,Low
C0458,2017,45.03,9.71,Medium
C0458,2018,47.42,9.72,Medium
C0458,2019,84.76,8.75,High
C0458,2020,36.25,17.37,Medium
C0458,2021,8.10,29.08,Low
C0458,2022,60.13,44.16,High
C0458,2023,66.20,46.68,High
C0458,2024,58.24,29.99,Medium
C0459,2015,48.99,31.64,Medium
C0459,2016,21.31,26.05,Low
C0459,2017,53.86,16.83,Medium
C0459,2018,3.61,26.70,Low
C0459,2019,56.67,8.27,Medium
C0459,2020,48.91,16.14,Medium
C0459,2021,95.26,9.98,High
C0459,2022,32.00,41.99,Medium
C0459,2023,2.18,8.15,Low
C0459,2024,76.01,37.35,High
C0460,2015,16.77,3.32,Low
C0460,2016,54.45,32.99,Medium
C0460,2017,21.48,38.28,Low
C0460,2018,53.94,5.03,Medium
C0460,2019,58.10,38.60,Medium
C0460,2020,66.17,29.30,High
C0460,2021,37.30,34.31,Medium
C0460,2022,6.11,36.16,Low
C0460,2023,59.69,8.16,Medium
C0460,2024,86.45,39.90,High
C0461,2015,52.54,39.09,Medium
C0461,2016,25.02,32.34,Low
C0461,2017,41.35,25.24,Medium
C0461,2018,54.02,42.50,Medium
C0461,2019,8.77,44.03,Low
C0461,2020,56.81,16.74,Medium
C0461,2021,10.93,26.64,Low
C0461,2022,17.79,22.49,Low
C0461,2023,39.30,21.26,Medium
C0461,2024,79.93,41.39,High
C0462,2015,82.38,33.18,High
C0462,2016,28.26,23.69,Low
C0462,2017,53.80,39.42,Medium
C0462,2018,9.37,47.16,Low
C0462,2019,99.77,20.38,High
C0462,2020,65.40,6.77,High
C0462,2021,22.42,45.99,Low
C0462,2022,89.97,47.87,High
C0462,2023,34.98,20.46,Medium
C0462,2024,27.53,32.42,Low
C0463,2015,29.74,4.52,Low
C0463,2016,48.60,2.32,Medium
C0463,2017,3.35,4.72,Low
C0463,2018,65.15,38.72,High
C0463,2019,94.78,22.95,High
C0463,2020,81.55,32.77,High
C0463,2021,81.11,27.73,High
C0463,2022,77.41,9.69,High
C0463,2023,35.68,40.72,Medium
C0463,2024,19.04,10.71,Low
C0464,2015,31.44,9.12,Medium
C0464,2016,17.28,30.89,Low
C0464,2017,85.09,43.46,High
C0464,2018,42.10,43.31,Medium
C0464,2019,81.20,21.92,High
C0464,2020,29.03,34.27,Low
C0464,2021,14.38,41.27,Low
C0464,2022,87.06,10.81,High
C0464,2023,79.89,19.75,High
C0464,2024,55.61,31.67,Medium
C0465,2015,12.33,41.97,Low
C0465,2016,33.63,16.80,Medium
C0465,2017,5.75,31.06,Low
C0465,2018,89.82,2.93,High
C0465,2019,24.03,46.63,Low
C0465,2020,52.33,44.80,Medium
C0465,2021,94.19,46.11,High
C0465,2022,62.31,48.41,High
C0465,2023,62.31,42.28,High
C0465,2024,83.28,10.55,High
C0466,2015,69.34,29.06,High
C0466,2016,48.58,8.99,Medium
C0466,2017,12.22,1.02,Low
C0466,2018,49.67,7.17,Medium
C0466,2019,18.19,42.09,Low
C0466,2020,49.19,37.18,Medium
C0466,2021,2.19,37.99,Low
C0466,2022,35.25,20.29,Medium
C0466,2023,5.53,1.34,Low
C0466,2024,14.56,15.89,Low
C0467,2015,69.49,22.76,High
C0467,2016,97.63,17.90,High
C0467,2017,56.47,25.07,Medium
C0467,2018,16.95,30.61,Low
C0467,2019,37.65,5.90,Medium
C0467,2020,23.44,45.39,Low
C0467,2021,4.78,28.00,Low
C0467,2022,91.31,42.81,High
C0467,2023,54.22,23.72,Medium
C0467,2024,14.89,36.57,Low
C0468,2015,74.57,44.76,High
C0468,2016,17.13,30.05,Low
C0468,2017,20.65,20.44,Low
C0468,2018,60.16,28.79,High
