Company_ID,Year,Revenue,Net_Income,ROA,ROE
C0177,2022,2482.78,412.66,6.77,5.53
C0177,2023,7620.98,843.24,9.34,19.17
C0177,2024,5686.98,706.12,10.54,19.67
C0178,2015,8574.16,887.51,6.31,20.79
C0178,2016,8956.12,1771.85,10.68,8.45
C0178,2017,6522.46,1018.57,14.19,17.56
C0178,2018,7281.37,854.39,10.48,8.58
C0178,2019,5537.28,286.93,4.06,23.93
C0178,2020,3905.84,500.23,9.54,18.50
C0178,2021,6516.37,1287.56,9.04,6.91
C0178,2022,9092.06,1167.96,13.32,8.74
C0178,2023,4225.14,326.87,6.55,18.27
C0178,2024,3212.66,171.28,7.50,14.53
C0179,2015,3945.53,407.20,9.78,19.73
C0179,2016,4410.44,827.99,8.82,10.62
C0179,2017,828.25,165.22,11.35,18.16
C0179,2018,5034.57,965.66,2.53,8.54
C0179,2019,4993.71,796.06,9.33,15.87
C0179,2020,5925.59,792.38,3.58,24.16
C0179,2021,3691.92,511.71,6.10,17.56
C0179,2022,6169.77,807.31,10.60,6.00
C0179,2023,8794.34,1372.42,4.05,24.78
C0179,2024,9559.16,1078.57,6.01,8.14
C0180,2015,5877.76,883.90,11.14,19.36
C0180,2016,521.65,35.60,10.46,15.65
C0180,2017,9695.44,871.18,3.18,10.89
C0180,2018,7088.03,1243.24,9.50,8.55
C0180,2019,3426.04,635.74,3.91,8.55
C0180,2020,1556.86,203.72,5.28,22.17
C0180,2021,1519.84,83.20,7.97,22.46
C0180,2022,1760.67,332.85,3.42,14.30
C0180,2023,551.17,85.60,14.92,7.07
C0180,2024,9031.33,1012.45,4.15,22.68
C0181,2015,5453.61,762.18,12.16,14.74
C0181,2016,7029.60,804.65,12.79,13.78
C0181,2017,8298.27,994.14,14.93,13.15
C0181,2018,7936.26,1452.51,7.57,12.30
C0181,2019,8837.80,655.43,13.36,15.52
C0181,2020,9675.82,634.25,14.45,17.09
C0181,2021,4446.80,224.16,4.25,14.33
C0181,2022,9508.32,923.26,8.23,22.93
C0181,2023,7260.57,523.57,2.78,11.35
C0181,2024,799.62,66.37,10.07,16.57
C0182,2015,6849.65,354.03,9.56,11.00
C0182,2016,6898.49,580.02,4.65,20.07
C0182,2017,9068.02,905.96,12.37,7.04
C0182,2018,3792.03,207.56,2.48,8.77
C0182,2019,5890.62,831.67,12.48,21.02
C0182,2020,220.66,29.86,2.35,8.66
C0182,2021,3387.54,218.68,10.54,17.51
C0182,2022,716.21,99.73,3.02,24.40
C0182,2023,5266.54,1052.25,5.27,15.46
C0182,2024,8192.73,1570.30,11.38,8.75
C0183,2015,2143.78,108.05,5.65,11.41
C0183,2016,5321.67,900.99,8.65,21.47
C0183,2017,2119.69,218.41,13.90,12.03
C0183,2018,1294.82,77.10,2.65,19.47
C0183,2019,5158.87,486.98,12.54,20.55
C0183,2020,883.57,86.82,2.85,15.02
C0183,2021,5914.81,759.97,3.65,20.66
C0183,2022,410.24,61.19,3.55,11.34
C0183,2023,1156.48,187.76,14.92,15.32
C0183,2024,5544.98,481.78,4.34,18.73
C0184,2015,5954.93,585.17,13.66,8.36
C0184,2016,386.97,37.25,14.88,10.47
C0184,2017,5776.43,603.12,6.99,18.04
C0184,2018,8401.18,1679.80,10.20,18.11
C0184,2019,7250.93,1208.67,12.13,14.87
C0184,2020,1398.73,274.50,7.10,20.91
C0184,2021,5965.50,918.49,4.10,14.64
C0184,2022,6755.30,749.44,7.64,22.63
C0184,2023,468.59,50.82,12.03,19.72
C0184,2024,8567.94,1056.32,12.15,11.29
C0185,2015,9072.05,1020.88,5.00,12.91
C0185,2016,8519.48,1484.51,4.27,18.35
C0185,2017,8263.85,989.60,13.97,22.89
C0185,2018,7475.16,705.22,2.57,8.57
C0185,2019,6370.98,1059.04,11.55,15.29
C0185,2020,6818.41,1214.79,2.60,7.38
C0185,2021,8083.31,913.93,12.89,10.59
C0185,2022,6658.73,999.95,13.77,18.72
C0185,2023,3344.50,196.73,5.87,6.55
C0185,2024,3822.01,494.64,2.96,18.25
C0186,2015,8980.87,509.64,8.25,23.02
C0186,2016,269.51,14.66,5.88,24.39
C0186,2017,7018.32,996.17,7.42,9.33
C0186,2018,9552.30,912.25,10.64,19.98
C0186,2019,7091.66,1144.46,4.73,23.53
C0186,2020,9939.73,1833.01,6.64,6.83
C0186,2021,6906.69,489.74,12.17,13.28
C0186,2022,440.19,69.85,10.37,23.39
C0186,2023,8287.40,1053.97,6.24,9.06
C0186,2024,2917.84,194.96,10.64,23.68
C0187,2015,4515.97,667.18,11.95,15.54
C0187,2016,3189.71,451.09,9.70,7.00
C0187,2017,2758.69,351.31,5.11,14.00
C0187,2018,4370.92,825.98,2.00,11.53
C0187,2019,3849.64,493.38,12.44,10.64
C0187,2020,6370.05,1264.95,12.69,15.83
C0187,2021,8150.20,1030.06,11.07,14.67
C0187,2022,3041.18,204.91,3.00,14.64
C0187,2023,2215.84,267.17,9.61,6.76
C0187,2024,6702.26,518.42,12.67,21.05
C0188,2015,6736.17,940.17,7.07,14.63
C0188,2016,9021.20,1388.99,4.57,21.42
C0188,2017,257.86,31.01,9.64,21.49
C0188,2018,8545.10,552.49,12.74,11.34
C0188,2019,5257.92,632.51,2.64,5.09
C0188,2020,6250.89,388.92,9.76,23.22
C0188,2021,1004.58,153.02,10.36,20.21
C0188,2022,4382.89,738.76,9.83,7.15
C0188,2023,2350.29,456.80,10.45,19.03
C0188,2024,2616.83,189.25,10.21,5.40
C0189,2015,5090.54,661.07,3.70,5.56
C0189,2016,8143.31,1100.41,5.05,15.52
C0189,2017,7463.43,1405.90,10.05,6.92
C0189,2018,5950.90,857.47,2.23,24.29
C0189,2019,5440.24,390.75,10.25,22.88
C0189,2020,4330.33,499.95,10.65,18.00
C0189,2021,9729.83,1442.10,5.11,6.27
C0189,2022,5645.91,875.36,9.78,11.50
C0189,2023,2614.27,469.16,8.94,12.43
C0189,2024,2377.90,183.28,5.39,14.62
C0190,2015,6152.40,1185.76,8.02,8.38
C0190,2016,5275.99,310.60,13.83,16.55
C0190,2017,176.21,34.81,7.55,13.72
C0190,2018,8317.65,1486.07,10.19,23.95
C0190,2019,7070.81,1053.84,2.46,23.72
C0190,2020,6652.11,1066.00,3.01,16.31
C0190,2021,780.93,47.56,3.06,17.89
C0190,2022,3684.35,207.14,12.12,7.76
C0190,2023,9360.28,610.90,6.55,9.47
C0190,2024,8639.63,545.20,4.96,23.01
C0191,2015,2926.88,386.66,11.72,18.98
C0191,2016,1654.88,136.22,4.21,8.79
C0191,2017,4545.97,813.87,5.20,16.40
C0191,2018,3622.72,423.36,7.60,23.70
C0191,2019,6854.04,1057.76,6.31,11.90
C0191,2020,9667.70,1430.15,9.61,8.72
C0191,2021,3693.71,361.90,6.39,23.84
C0191,2022,716.02,61.92,7.11,14.23
C0191,2023,8986.38,910.94,13.22,13.34
C0191,2024,475.70,80.63,13.50,10.35
C0192,2015,9532.38,1314.91,12.76,22.83
C0192,2016,6679.34,587.99,13.24,21.91
C0192,2017,9422.72,1627.09,9.41,13.06
C0192,2018,2076.63,120.89,10.40,5.61
C0192,2019,502.93,77.89,9.24,13.93
C0192,2020,4933.28,571.59,12.21,8.62
C0192,2021,4561.17,728.39,9.16,7.85
C0192,2022,3381.77,639.56,3.44,12.86
C0192,2023,9580.80,1556.93,12.52,6.98
C0192,2024,8243.58,958.69,11.89,24.15
C0193,2015,6649.66,483.07,12.66,5.95
C0193,2016,1712.30,292.72,4.48,13.03
C0193,2017,7369.80,877.79,5.53,8.25
C0193,2018,7297.42,447.31,5.84,18.78
C0193,2019,4308.17,680.08,8.61,6.58
C0193,2020,9255.38,867.95,3.74,15.94
C0193,2021,1753.08,100.51,7.01,20.46
C0193,2022,2746.64,509.26,4.37,24.00
C0193,2023,725.92,88.90,5.44,18.97
C0193,2024,7974.96,734.85,11.18,6.99
C0194,2015,6255.42,984.97,13.11,6.77
C0194,2016,3217.91,588.51,2.30,19.63
C0194,2017,1721.76,86.17,9.36,9.31
C0194,2018,497.46,76.20,2.47,13.94
C0194,2019,1750.78,288.97,3.11,24.53
C0194,2020,4587.52,373.83,11.17,21.40
C0194,2021,2547.05,314.42,11.56,21.93
C0194,2022,2663.92,168.87,12.58,22.22
C0194,2023,8768.21,1420.56,8.17,17.39
C0194,2024,5199.86,920.99,13.18,19.88
C0195,2015,7319.59,484.76,4.17,12.18
C0195,2016,453.54,78.22,5.25,24.97
C0195,2017,3715.12,615.73,3.75,10.59
C0195,2018,4843.78,494.24,12.37,16.80
C0195,2019,1945.53,298.72,4.97,10.64
C0195,2020,1289.90,64.50,4.02,7.24
C0195,2021,8716.01,1654.03,10.10,16.35
C0195,2022,9400.37,1246.09,3.00,12.07
C0195,2023,880.19,125.91,2.58,16.66
C0195,2024,3555.29,532.22,3.39,16.17
C0196,2015,9587.03,1286.63,2.00,15.85
C0196,2016,923.30,164.82,11.06,7.47
C0196,2017,6472.05,915.51,9.31,13.80
C0196,2018,9724.99,1810.44,4.73,21.24
C0196,2019,9784.41,1343.89,5.03,11.30
C0196,2020,4765.11,360.57,12.54,13.88
C0196,2021,1711.22,320.06,8.52,14.88
C0196,2022,2100.63,319.81,11.08,22.25
C0196,2023,8907.05,1379.58,7.89,18.11
C0196,2024,9125.66,1805.26,5.09,7.00
C0197,2015,6118.01,374.91,14.62,22.30
C0197,2016,7685.15,878.33,9.35,21.64
C0197,2017,7425.32,637.57,3.70,20.07
C0197,2018,6652.03,961.64,7.28,14.32
C0197,2019,8290.04,1417.78,6.28,20.15
C0197,2020,6885.53,1342.31,4.78,14.57
C0197,2021,5386.62,636.64,14.13,19.73
C0197,2022,2445.87,410.74,13.45,22.60
C0197,2023,7464.49,1400.02,4.59,22.81
C0197,2024,4787.03,730.02,6.58,14.09
C0198,2015,3018.44,260.82,11.91,22.19
C0198,2016,8039.27,1134.97,4.71,7.03
C0198,2017,6997.46,1367.95,9.69,7.04
C0198,2018,9379.66,1858.42,11.10,15.97
C0198,2019,1737.87,254.34,10.50,18.04
C0198,2020,6526.97,1194.75,11.18,8.06
C0198,2021,2517.97,201.57,11.19,14.44
C0198,2022,9045.47,786.16,14.54,6.89
C0198,2023,1085.04,209.34,6.50,17.04
C0198,2024,6596.00,463.60,13.42,22.10
C0199,2015,7931.75,623.96,2.28,19.75
C0199,2016,3613.69,408.64,5.75,12.57
C0199,2017,9545.97,1321.52,2.63,24.88
C0199,2018,8522.23,1197.99,10.47,18.26
C0199,2019,3016.72,282.96,3.31,21.30
C0199,2020,174.66,32.85,12.99,18.39
C0199,2021,3036.91,568.71,10.41,24.79
C0199,2022,2884.97,313.91,2.37,21.43
C0199,2023,8910.65,1026.01,11.29,15.39
C0199,2024,9674.50,1503.17,13.21,12.34
C0200,2015,797.36,119.16,10.59,18.64
C0200,2016,4765.82,511.58,2.40,16.80
C0200,2017,5528.49,619.95,13.15,17.59
C0200,2018,1019.83,104.23,11.52,11.86
C0200,2019,3837.23,327.35,6.92,13.57
C0200,2020,3239.12,384.55,6.27,16.16
C0200,2021,5406.96,827.08,8.24,21.79
C0200,2022,6645.79,1071.93,13.27,20.26
C0200,2023,7064.50,1178.58,5.28,7.37
C0200,2024,1453.87,154.42,3.31,9.91
C0201,2015,8148.18,1341.97,13.24,5.53
C0201,2016,6817.57,347.54,2.34,5.16
C0201,2017,8901.84,1082.09,13.84,9.49
C0201,2018,4548.43,769.07,5.97,20.99
C0201,2019,8949.51,1293.26,8.61,23.09
C0201,2020,8671.16,1050.16,3.72,12.84
C0201,2021,4440.25,651.37,13.73,16.26
C0201,2022,3873.32,720.60,11.75,19.12
C0201,2023,9334.84,1259.80,14.01,24.06
C0201,2024,7180.13,1220.39,10.88,23.26
C0202,2015,9289.63,1831.09,4.40,6.14
C0202,2016,7990.05,1245.13,6.01,9.96
C0202,2017,6132.04,833.95,8.33,5.98
C0202,2018,1246.94,69.36,9.89,17.33
C0202,2019,2985.66,316.99,14.04,19.21
C0202,2020,9691.54,1306.58,6.99,11.17
C0202,2021,3262.28,553.22,11.14,22.08
C0202,2022,1023.22,118.40,14.49,14.06
C0202,2023,7104.78,1378.39,3.98,24.97
C0202,2024,7366.64,668.66,13.22,5.01
C0203,2015,2926.03,473.10,7.47,7.19
C0203,2016,3046.95,343.86,11.52,11.04
C0203,2017,4742.04,582.79,5.82,5.51
C0203,2018,315.71,53.79,6.34,20.65
C0203,2019,7914.30,747.37,2.35,6.06
C0203,2020,3239.18,209.00,14.63,19.98
C0203,2021,8552.25,1095.02,12.57,6.05
C0203,2022,8046.04,1040.51,3.22,10.05
C0203,2023,6647.88,1127.32,14.99,21.83
C0203,2024,3316.26,647.49,9.87,24.02
C0204,2015,5211.53,303.81,13.10,13.29
C0204,2016,4503.81,624.92,2.87,24.40
C0204,2017,3454.93,525.81,7.06,17.54
C0204,2018,8496.55,1681.21,10.71,13.32
C0204,2019,4886.72,935.26,3.38,21.06
C0204,2020,8343.96,1308.90,8.36,10.91
C0204,2021,1141.66,146.44,7.75,10.32
C0204,2022,1496.15,111.06,4.81,18.13
C0204,2023,9775.47,1052.10,5.90,12.81
C0204,2024,5918.91,815.44,14.57,7.72
C0205,2015,5146.72,817.20,5.75,6.34
C0205,2016,5279.25,767.13,4.77,20.76
C0205,2017,2231.16,350.56,8.97,18.52
C0205,2018,7215.17,825.22,10.72,13.24
C0205,2019,939.33,149.49,11.43,22.92
C0205,2020,5775.90,413.33,11.81,13.22
C0205,2021,5750.61,427.78,2.48,19.21
C0205,2022,9150.47,681.02,7.12,23.18
C0205,2023,5309.21,974.93,12.06,21.81
C0205,2024,1456.92,89.46,13.76,15.22
C0206,2015,5770.26,982.25,9.83,18.61
C0206,2016,1004.14,85.39,2.68,13.27
C0206,2017,2117.56,254.67,7.16,17.94
C0206,2018,407.97,76.45,2.96,10.15
C0206,2019,5181.61,714.49,11.73,13.69
C0206,2020,936.87,76.37,2.83,9.19
C0206,2021,4747.00,439.64,4.41,5.76
C0206,2022,9336.16,1755.82,7.42,16.77
C0206,2023,7225.64,824.24,8.01,22.29
C0206,2024,866.38,119.60,7.28,5.51
C0207,2015,2319.68,276.02,8.02,8.92
C0207,2016,6769.26,722.72,11.27,14.20
C0207,2017,8957.55,747.88,6.80,18.32
C0207,2018,425.89,65.13,9.12,8.42
C0207,2019,8143.27,1284.49,5.94,6.13
C0207,2020,5661.96,516.56,6.60,15.38
C0207,2021,5506.30,927.00,9.98,21.37
C0207,2022,9582.35,1707.39,8.38,5.70
C0207,2023,7501.68,1411.08,11.40,11.99
C0207,2024,8516.18,631.75,9.29,18.27
C0208,2015,3604.56,344.55,12.45,7.61
C0208,2016,5588.20,1000.58,7.76,9.72
C0208,2017,6192.52,494.05,8.38,15.71
C0208,2018,3283.68,165.89,10.71,24.06
C0208,2019,5745.46,1037.77,4.88,10.75
C0208,2020,2442.89,241.77,7.02,14.75
C0208,2021,1519.42,170.44,10.12,13.00
C0208,2022,3802.31,444.68,2.38,22.95
C0208,2023,7418.97,1314.95,7.68,6.44
C0208,2024,9170.25,923.30,9.79,16.32
C0209,2015,4631.37,851.44,14.58,21.92
C0209,2016,6463.95,921.38,13.40,24.76
C0209,2017,1120.07,144.59,5.65,18.97
C0209,2018,9054.19,894.94,8.59,12.60
C0209,2019,5729.18,495.90,2.73,13.24
C0209,2020,7825.35,1123.79,5.13,12.03
C0209,2021,7964.97,932.17,12.07,17.07
C0209,2022,2639.16,492.41,3.60,19.79
C0209,2023,5338.83,660.66,5.35,21.39
C0209,2024,9608.75,1218.09,14.27,13.33
C0210,2015,987.38,111.09,12.71,19.33
C0210,2016,6862.19,1155.52,12.16,23.32
C0210,2017,9626.41,1094.77,13.24,23.42
C0210,2018,3075.71,278.05,11.74,19.08
C0210,2019,8628.33,1547.10,3.57,17.74
C0210,2020,9343.21,1303.60,8.72,15.63
C0210,2021,7496.15,1039.92,7.78,8.66
C0210,2022,2390.15,338.50,6.04,7.47
C0210,2023,3406.61,537.65,12.84,14.71
C0210,2024,454.51,44.07,8.03,8.19
C0211,2015,8331.39,458.86,2.78,16.54
C0211,2016,8511.15,1460.42,5.57,17.91
C0211,2017,6363.83,441.24,4.97,15.51
C0211,2018,3590.03,568.20,13.54,5.73
C0211,2019,860.43,53.65,10.42,6.15
C0211,2020,7555.27,803.10,9.28,7.27
C0211,2021,7292.61,433.57,8.59,8.07
C0211,2022,9134.76,1172.28,10.45,24.80
C0211,2023,7332.27,1084.96,11.81,11.89
C0211,2024,8304.08,628.74,9.21,10.84
C0212,2015,7484.95,791.49,14.20,6.05
C0212,2016,6343.80,1202.38,14.70,17.71
C0212,2017,4326.97,503.48,14.94,18.04
C0212,2018,9030.96,1538.71,10.70,8.51
C0212,2019,6544.59,1237.44,14.12,23.38
C0212,2020,4043.72,793.18,7.26,21.01
C0212,2021,926.35,171.14,13.17,9.61
C0212,2022,2977.98,290.68,13.82,14.72
C0212,2023,5482.89,1065.80,13.75,14.17
C0212,2024,2828.79,486.15,12.80,11.97
C0213,2015,2290.23,402.11,7.29,21.35
C0213,2016,5321.20,278.17,4.07,7.19
C0213,2017,1781.22,344.02,6.34,13.31
C0213,2018,8024.06,1337.72,11.97,13.56
C0213,2019,4895.24,808.67,5.03,14.37
C0213,2020,5781.24,359.76,8.22,22.23
C0213,2021,1559.09,132.34,9.35,9.36
C0213,2022,3313.31,643.91,9.85,7.06
C0213,2023,4159.89,520.41,14.16,17.36
C0213,2024,8101.31,888.54,10.60,8.48
C0214,2015,7724.58,1359.46,12.22,6.50
C0214,2016,2307.48,145.60,9.56,13.53
C0214,2017,6200.17,697.78,12.84,9.39
C0214,2018,2510.22,266.97,5.43,12.22
C0214,2019,9883.65,1012.85,4.73,10.19
C0214,2020,9526.03,915.96,14.04,6.85
C0214,2021,5676.32,462.68,11.02,16.21
C0214,2022,7019.14,533.01,10.73,5.54
C0214,2023,8034.16,1173.48,8.07,24.33
C0214,2024,7237.88,1360.07,6.90,11.83
C0215,2015,7028.30,887.87,9.22,18.90
C0215,2016,9589.68,908.11,3.57,21.21
C0215,2017,6004.92,443.61,7.91,10.58
C0215,2018,6399.40,1116.83,7.92,19.97
C0215,2019,8507.76,1665.17,9.00,21.65
C0215,2020,6731.92,689.17,10.25,9.83
C0215,2021,7356.03,688.84,14.45,24.85
C0215,2022,2418.27,339.10,10.48,5.41
C0215,2023,3775.54,627.87,13.49,9.34
C0215,2024,1558.28,184.36,9.23,20.60
C0216,2015,5107.08,738.03,10.15,8.88
C0216,2016,4611.70,726.26,2.91,18.97
C0216,2017,9971.91,1935.44,3.73,22.11
C0216,2018,6150.97,459.82,9.54,24.18
C0216,2019,7885.80,1574.06,7.14,14.48
C0216,2020,3406.75,370.73,12.38,24.42
C0216,2021,8332.30,1320.50,9.06,13.23
C0216,2022,6189.34,840.90,13.47,9.36
C0216,2023,7000.22,861.03,14.64,15.28
C0216,2024,3014.86,466.43,3.92,18.00
C0217,2015,5531.52,604.94,7.13,14.16
C0217,2016,6376.97,439.48,10.64,16.34
C0217,2017,5932.04,731.62,5.97,13.33
C0217,2018,9160.42,1175.17,5.47,15.50
C0217,2019,8992.90,722.00,12.58,24.05
C0217,2020,9712.74,1848.75,14.74,15.00
C0217,2021,6707.54,564.25,12.06,10.06
C0217,2022,9721.95,1082.87,8.81,20.17
C0217,2023,8341.53,610.93,7.75,11.75
C0217,2024,2781.24,362.59,9.02,21.32
C0218,2015,4331.61,416.47,8.02,6.14
C0218,2016,2460.09,303.55,8.54,11.64
C0218,2017,141.55,11.85,4.64,6.89
C0218,2018,1961.68,113.91,13.75,6.71
C0218,2019,140.20,23.40,11.81,18.17
C0218,2020,7226.40,1056.23,10.85,12.71
C0218,2021,4312.79,436.07,14.35,22.43
C0218,2022,3194.49,182.48,5.70,15.33
C0218,2023,7641.04,1374.14,3.06,10.91
C0218,2024,8341.62,629.54,12.74,19.42
C0219,2015,9755.47,1849.75,14.98,17.48
C0219,2016,6455.93,786.26,9.52,20.99
C0219,2017,4669.14,471.85,2.76,17.87
C0219,2018,3122.12,503.48,12.15,8.34
C0219,2019,2300.95,417.68,2.96,18.41
C0219,2020,2207.97,233.18,9.02,12.83
C0219,2021,4150.97,461.18,5.61,14.26
C0219,2022,9918.68,1140.39,13.90,23.43
C0219,2023,108.45,20.43,7.87,12.20
C0219,2024,2052.34,315.82,13.68,17.24
C0220,2015,1965.09,171.25,5.89,12.27
C0220,2016,7199.48,559.76,7.04,6.89
C0220,2017,3589.60,303.52,14.31,14.07
C0220,2018,4626.88,414.27,4.62,16.94
C0220,2019,1571.38,132.82,9.52,13.15
C0220,2020,4109.47,611.39,7.05,12.81
C0220,2021,1121.68,75.59,12.06,21.41
C0220,2022,5377.13,581.29,3.68,5.59
C0220,2023,1069.59,153.76,7.68,10.91
C0220,2024,7926.03,742.11,11.09,21.24
C0221,2015,5709.36,341.37,7.29,23.41
C0221,2016,7267.28,452.56,2.76,13.25
C0221,2017,4243.31,292.34,11.17,22.78
C0221,2018,3876.76,679.89,8.54,8.98
C0221,2019,1072.27,159.42,2.15,9.43
C0221,2020,5286.17,315.47,9.96,21.92
C0221,2021,5193.57,564.34,13.96,23.07
C0221,2022,4734.21,434.54,3.44,9.46
C0221,2023,7431.13,1015.88,9.68,6.19
C0221,2024,8341.79,1071.26,11.47,6.81
C0222,2015,7532.82,920.27,2.92,10.23
C0222,2016,1524.27,148.12,2.29,20.23
C0222,2017,6258.39,442.28,8.03,15.20
C0222,2018,895.20,144.45,12.29,14.11
C0222,2019,6976.76,1269.62,4.09,16.68
C0222,2020,3880.21,743.54,12.88,22.80
C0222,2021,1411.74,83.00,10.54,6.81
C0222,2022,8634.30,1390.00,6.32,18.89
C0222,2023,6178.68,982.26,8.71,23.54
C0222,2024,3611.78,693.70,14.55,9.27
C0223,2015,404.20,35.54,4.81,21.76
C0223,2016,5419.37,874.29,8.49,18.96
C0223,2017,9239.94,537.71,10.12,5.29
C0223,2018,6004.16,868.72,3.79,9.63
C0223,2019,9719.34,997.47,2.57,17.12
C0223,2020,1450.87,239.88,2.17,15.05
C0223,2021,5726.22,1027.83,6.22,15.56
C0223,2022,8001.44,837.94,2.96,9.64
C0223,2023,5302.85,683.21,12.45,18.50
C0223,2024,1001.56,67.72,14.97,10.33
C0224,2015,5870.57,660.65,2.80,12.79
C0224,2016,6156.21,640.98,7.63,12.38
C0224,2017,7314.22,566.62,2.33,18.44
C0224,2018,7635.99,1406.33,3.74,6.81
C0224,2019,7730.65,558.25,6.20,9.11
C0224,2020,6668.10,969.28,7.12,9.01
C0224,2021,2236.53,410.45,14.22,7.17
C0224,2022,4101.93,766.22,7.15,9.15
C0224,2023,7783.69,1315.33,8.45,17.14
C0224,2024,9538.93,728.98,5.19,19.64
C0225,2015,881.57,152.17,2.00,18.21
C0225,2016,5401.81,494.18,13.69,14.50
C0225,2017,3193.97,601.62,3.06,6.05
C0225,2018,2331.40,364.54,14.54,24.18
C0225,2019,5107.53,856.99,3.70,8.36
C0225,2020,6100.28,382.82,9.86,18.37
C0225,2021,196.75,27.04,14.99,23.26
C0225,2022,7824.05,1354.90,3.80,18.96
C0225,2023,8216.83,1472.77,7.51,9.36
C0225,2024,9658.56,524.41,12.15,11.32
C0226,2015,1888.37,360.44,2.42,5.60
C0226,2016,5986.07,338.22,10.97,17.26
C0226,2017,4323.59,614.72,3.04,17.26
C0226,2018,3414.80,525.91,5.07,19.51
C0226,2019,5699.77,376.77,4.08,5.22
C0226,2020,7845.59,448.78,13.80,21.36
C0226,2021,328.22,55.06,4.35,19.77
C0226,2022,9697.06,1044.38,2.53,7.82
C0226,2023,8117.83,536.32,9.64,11.95
C0226,2024,7536.42,1238.99,6.50,17.77
C0227,2015,7627.84,1352.98,7.27,14.92
C0227,2016,3951.70,545.76,3.55,7.30
C0227,2017,7541.04,559.44,11.73,6.75
C0227,2018,3929.03,205.42,9.82,20.63
C0227,2019,8997.20,1395.65,6.73,8.12
C0227,2020,1854.50,245.76,4.23,8.44
C0227,2021,2994.24,442.01,9.71,21.62
C0227,2022,5558.24,955.89,12.12,17.24
C0227,2023,3260.19,375.36,6.06,17.09
C0227,2024,4299.95,295.31,2.34,14.59
C0228,2015,4974.98,950.21,4.79,16.38
C0228,2016,8577.90,1130.48,10.87,17.04
C0228,2017,5279.60,751.26,14.86,24.36
C0228,2018,3688.35,700.83,2.17,9.46
C0228,2019,2552.59,484.32,5.98,9.29
C0228,2020,4145.89,563.07,2.81,6.14
C0228,2021,5205.79,492.68,6.11,18.16
C0228,2022,7486.54,1494.07,7.28,15.98
C0228,2023,1298.38,197.51,13.97,7.22
C0228,2024,2293.93,255.24,3.05,12.29
C0229,2015,3858.57,516.95,12.10,8.57
C0229,2016,3667.94,412.19,7.14,11.63
C0229,2017,3978.31,729.01,12.55,24.03
C0229,2018,7955.86,973.60,8.67,18.67
C0229,2019,3309.13,574.23,2.51,5.15
C0229,2020,5068.79,892.24,14.30,10.05
C0229,2021,6276.68,1089.94,3.08,5.21
C0229,2022,2398.57,379.76,9.77,19.30
C0229,2023,7215.08,1285.96,13.41,14.39
C0229,2024,5516.40,596.24,3.04,24.88
C0230,2015,4523.13,303.95,9.20,19.67
C0230,2016,8116.86,1431.56,12.72,15.36
C0230,2017,2510.60,313.14,14.82,21.09
C0230,2018,8843.44,611.14,11.42,19.10
C0230,2019,5654.38,380.52,5.62,9.88
C0230,2020,6130.83,452.98,11.09,15.61
C0230,2021,8763.08,1425.28,11.17,16.12
C0230,2022,8194.07,1283.42,11.10,14.02
C0230,2023,6055.46,487.91,13.11,8.58
C0230,2024,7556.56,1337.80,3.14,9.47
C0231,2015,4389.86,404.72,3.41,10.62
C0231,2016,5519.04,932.43,10.33,5.21
C0231,2017,714.49,88.11,14.40,23.34
C0231,2018,989.59,158.07,8.06,18.72
C0231,2019,8311.31,891.04,14.49,18.79
C0231,2020,690.75,70.51,14.20,16.45
C0231,2021,1777.05,313.12,13.74,18.79
C0231,2022,7978.74,441.19,13.83,24.64
C0231,2023,111.34,21.85,13.68,12.70
C0231,2024,2895.80,426.34,12.66,19.25
C0232,2015,5881.98,675.68,11.03,12.19
C0232,2016,5994.95,864.52,2.32,22.09
C0232,2017,7793.81,533.18,3.72,22.16
C0232,2018,5108.67,649.35,3.75,23.05
C0232,2019,5143.08,1017.12,2.31,5.11
C0232,2020,7280.57,620.96,3.52,10.96
C0232,2021,5036.38,797.47,13.96,7.68
C0232,2022,6124.06,705.77,10.63,14.08
C0232,2023,8987.96,1329.04,6.06,14.91
C0232,2024,4074.36,328.94,12.31,10.12
C0233,2015,3912.74,471.76,8.35,19.47
C0233,2016,135.14,26.62,3.85,10.40
C0233,2017,6172.92,489.47,13.50,22.08
C0233,2018,394.74,57.42,6.40,8.55
C0233,2019,5091.07,694.11,11.09,12.34
C0233,2020,8061.91,1086.41,5.78,17.44
C0233,2021,5544.22,788.77,8.50,17.11
C0233,2022,2769.40,347.10,12.61,6.56
C0233,2023,7883.07,414.17,4.04,21.93
C0233,2024,2770.20,512.53,14.70,16.96
C0234,2015,7357.01,1280.47,2.91,22.40
C0234,2016,6141.56,467.53,8.94,22.35
C0234,2017,1782.96,199.68,13.91,15.92
C0234,2018,9060.83,1500.31,14.29,23.22
C0234,2019,2086.37,411.03,5.02,21.97
C0234,2020,9896.91,1906.84,3.87,24.16
C0234,2021,172.37,31.87,11.42,22.01
C0234,2022,2708.49,199.77,2.55,21.42
C0234,2023,2078.62,389.06,8.31,14.39
C0234,2024,238.53,43.36,12.35,9.24
C0235,2015,7350.44,783.13,9.28,23.21
C0235,2016,6964.92,760.42,4.44,19.45
C0235,2017,7944.27,945.26,8.33,10.63
C0235,2018,2641.32,392.04,13.98,11.82
C0235,2019,4498.92,400.97,10.02,18.72
