Company_ID,Year,Stock_Price_Start,Stock_Price_End,Annual_Return,Market_Cap
C0182,2024,133.59,160.14,19.88,326.24
C0183,2015,18.08,19.37,7.14,479.01
C0183,2016,49.97,47.54,-4.86,245.91
C0183,2017,147.27,121.21,-17.69,393.24
C0183,2018,136.49,182.05,33.38,124.55
C0183,2019,23.93,30.59,27.80,381.21
C0183,2020,135.41,175.68,29.74,324.80
C0183,2021,186.81,198.75,6.39,320.21
C0183,2022,24.16,30.24,25.20,446.62
C0183,2023,88.98,102.22,14.87,117.44
C0183,2024,148.59,152.29,2.49,184.86
C0184,2015,136.87,178.70,30.56,42.45
C0184,2016,53.04,74.21,39.93,363.33
C0184,2017,40.98,54.90,33.96,422.09
C0184,2018,159.01,201.26,26.57,203.51
C0184,2019,191.69,239.32,24.85,179.06
C0184,2020,155.84,185.47,19.01,329.67
C0184,2021,193.01,253.26,31.22,38.72
C0184,2022,124.95,136.93,9.58,147.63
C0184,2023,186.53,169.56,-9.10,183.74
C0184,2024,141.18,178.01,26.08,259.78
C0185,2015,182.69,246.94,35.17,238.81
C0185,2016,40.70,40.90,0.48,105.13
C0185,2017,164.96,209.46,26.98,270.85
C0185,2018,47.38,45.69,-3.58,463.01
C0185,2019,15.21,20.77,36.56,14.52
C0185,2020,108.34,131.10,21.01,340.47
C0185,2021,70.47,80.44,14.16,312.73
C0185,2022,18.27,23.17,26.79,462.29
C0185,2023,196.26,252.77,28.79,323.03
C0185,2024,136.63,182.46,33.54,312.80
C0186,2015,181.34,243.12,34.07,385.13
C0186,2016,199.83,166.18,-16.84,134.64
C0186,2017,84.47,73.81,-12.63,298.27
C0186,2018,58.40,75.67,29.56,260.19
C0186,2019,44.94,61.46,36.76,219.80
C0186,2020,107.89,106.22,-1.54,40.66
C0186,2021,125.16,100.77,-19.48,147.02
C0186,2022,99.76,99.12,-0.64,140.71
C0186,2023,83.58,86.06,2.97,362.40
C0186,2024,41.97,52.74,25.66,460.41
C0187,2015,93.95,77.85,-17.14,116.16
C0187,2016,26.20,24.30,-7.24,38.24
C0187,2017,174.36,233.01,33.64,499.98
C0187,2018,18.91,16.89,-10.71,345.91
C0187,2019,82.32,103.36,25.55,443.35
C0187,2020,29.03,29.51,1.68,72.80
C0187,2021,157.25,188.32,19.76,400.58
C0187,2022,69.42,58.61,-15.57,406.85
C0187,2023,31.49,30.61,-2.81,76.59
C0187,2024,110.98,117.07,5.49,81.54
C0188,2015,184.09,241.96,31.43,148.43
C0188,2016,182.64,207.87,13.81,109.18
C0188,2017,57.43,47.51,-17.29,487.73
C0188,2018,146.74,187.99,28.11,182.11
C0188,2019,15.75,13.12,-16.73,380.89
C0188,2020,35.05,47.69,36.06,402.72
C0188,2021,104.90,97.25,-7.30,193.58
C0188,2022,53.46,58.42,9.28,341.61
C0188,2023,161.67,136.35,-15.66,54.79
C0188,2024,186.90,212.51,13.70,199.08
C0189,2015,10.82,11.89,9.83,483.69
C0189,2016,54.25,56.76,4.61,85.10
C0189,2017,93.52,76.81,-17.87,193.47
C0189,2018,116.99,155.28,32.74,395.47
C0189,2019,184.02,235.84,28.16,333.05
C0189,2020,179.46,211.73,17.98,316.13
C0189,2021,131.06,149.85,14.33,426.78
C0189,2022,58.90,71.68,21.70,15.52
C0189,2023,158.82,140.78,-11.36,385.81
C0189,2024,48.50,65.95,35.96,441.39
C0190,2015,193.38,187.74,-2.92,9.07
C0190,2016,11.11,13.26,19.39,279.92
C0190,2017,118.26,137.66,16.41,174.95
C0190,2018,26.80,31.67,18.20,26.33
C0190,2019,87.44,116.07,32.74,209.46
C0190,2020,130.64,127.70,-2.25,322.37
C0190,2021,141.02,176.19,24.94,459.59
C0190,2022,159.26,184.59,15.90,310.64
C0190,2023,122.73,103.79,-15.44,428.51
C0190,2024,57.75,60.55,4.85,61.66
C0191,2015,178.96,233.14,30.28,106.05
C0191,2016,164.11,162.34,-1.08,485.18
C0191,2017,40.41,44.02,8.94,443.81
C0191,2018,167.04,182.60,9.32,118.38
C0191,2019,194.80,228.08,17.08,310.87
C0191,2020,131.07,174.38,33.04,181.95
C0191,2021,63.54,57.45,-9.59,234.83
C0191,2022,125.25,138.13,10.28,430.58
C0191,2023,75.08,79.18,5.46,368.12
C0191,2024,138.43,135.32,-2.24,119.98
C0192,2015,113.51,153.44,35.18,158.68
C0192,2016,186.60,150.20,-19.51,145.57
C0192,2017,127.40,111.26,-12.67,390.55
C0192,2018,50.66,62.81,24.00,245.55
C0192,2019,147.77,141.57,-4.19,475.41
C0192,2020,67.17,82.88,23.39,408.53
C0192,2021,61.75,80.24,29.94,106.39
C0192,2022,84.44,80.45,-4.72,393.19
C0192,2023,12.28,11.24,-8.48,253.53
C0192,2024,194.14,172.23,-11.28,127.60
C0193,2015,111.14,102.26,-7.99,182.30
C0193,2016,156.96,150.73,-3.97,486.09
C0193,2017,58.99,77.94,32.12,242.50
C0193,2018,151.86,191.64,26.20,360.08
C0193,2019,117.76,94.34,-19.89,239.07
C0193,2020,90.59,119.98,32.45,186.41
C0193,2021,194.43,164.74,-15.27,398.41
C0193,2022,103.83,123.89,19.32,424.31
C0193,2023,134.92,120.20,-10.91,36.87
C0193,2024,12.92,10.81,-16.26,140.21
C0194,2015,67.28,84.49,25.59,254.43
C0194,2016,178.85,193.22,8.03,158.93
C0194,2017,154.20,178.79,15.94,392.01
C0194,2018,111.98,118.17,5.52,58.25
C0194,2019,181.03,152.12,-15.97,399.10
C0194,2020,102.38,127.34,24.38,309.33
C0194,2021,117.64,152.01,29.22,145.39
C0194,2022,82.61,68.14,-17.51,172.88
C0194,2023,127.81,131.06,2.54,92.27
C0194,2024,70.61,80.10,13.44,127.03
C0195,2015,83.24,96.82,16.31,358.92
C0195,2016,193.60,222.04,14.69,188.57
C0195,2017,31.15,37.87,21.58,344.05
C0195,2018,30.00,41.40,38.01,257.54
C0195,2019,18.23,18.86,3.44,73.50
C0195,2020,70.81,80.29,13.40,250.04
C0195,2021,85.66,104.46,21.94,378.48
C0195,2022,27.96,32.30,15.55,149.54
C0195,2023,114.33,118.00,3.21,324.39
C0195,2024,120.83,141.91,17.44,100.32
C0196,2015,152.70,181.72,19.01,68.71
C0196,2016,195.43,224.94,15.10,180.75
C0196,2017,127.68,117.85,-7.69,195.21
C0196,2018,31.21,34.45,10.36,380.74
C0196,2019,26.82,35.69,33.06,230.58
C0196,2020,157.73,208.39,32.12,41.54
C0196,2021,133.56,167.02,25.05,317.37
C0196,2022,40.76,49.66,21.83,235.16
C0196,2023,58.14,51.86,-10.80,166.49
C0196,2024,152.55,164.09,7.57,401.31
C0197,2015,117.57,101.88,-13.34,78.04
C0197,2016,121.15,156.33,29.04,456.69
C0197,2017,49.90,48.64,-2.54,167.70
C0197,2018,129.52,163.21,26.01,231.01
C0197,2019,156.42,201.59,28.87,464.69
C0197,2020,178.20,237.98,33.55,380.86
C0197,2021,149.98,187.82,25.23,38.08
C0197,2022,119.51,136.10,13.88,289.57
C0197,2023,137.92,159.84,15.89,155.87
C0197,2024,102.17,101.39,-0.77,254.74
C0198,2015,53.11,48.13,-9.38,371.74
C0198,2016,177.62,156.02,-12.16,248.59
C0198,2017,111.20,101.10,-9.08,36.44
C0198,2018,122.92,167.22,36.04,265.46
C0198,2019,198.12,178.04,-10.13,13.04
C0198,2020,197.15,243.33,23.42,174.86
C0198,2021,121.40,110.57,-8.92,239.54
C0198,2022,16.45,22.79,38.52,322.69
C0198,2023,85.27,86.97,2.00,253.60
C0198,2024,188.09,196.98,4.73,76.82
C0199,2015,64.78,67.54,4.27,466.18
C0199,2016,199.86,257.80,28.99,325.50
C0199,2017,26.02,24.22,-6.90,159.17
C0199,2018,117.94,153.16,29.86,483.00
C0199,2019,107.94,128.90,19.42,441.41
C0199,2020,58.52,54.55,-6.78,72.60
C0199,2021,190.24,159.65,-16.08,328.06
C0199,2022,127.64,161.47,26.50,280.47
C0199,2023,53.74,50.06,-6.86,97.21
C0199,2024,82.97,110.63,33.34,117.50
C0200,2015,147.03,129.08,-12.21,282.32
C0200,2016,66.56,77.87,16.98,161.32
C0200,2017,177.13,215.26,21.53,417.58
C0200,2018,41.48,49.55,19.46,49.77
C0200,2019,60.26,59.63,-1.04,457.10
C0200,2020,37.53,49.74,32.53,420.44
C0200,2021,29.79,37.60,26.19,369.57
C0200,2022,67.06,74.18,10.61,132.02
C0200,2023,199.84,232.21,16.20,357.76
C0200,2024,27.92,31.83,13.98,219.95
C0201,2015,50.47,69.04,36.80,317.25
C0201,2016,61.61,82.42,33.78,156.96
C0201,2017,127.63,120.14,-5.87,418.09
C0201,2018,151.62,145.20,-4.23,21.25
C0201,2019,152.87,212.31,38.89,346.04
C0201,2020,11.64,10.96,-5.81,414.49
C0201,2021,133.85,183.66,37.21,323.57
C0201,2022,129.84,154.49,18.99,96.80
C0201,2023,108.35,89.94,-16.99,143.21
C0201,2024,82.05,82.17,0.14,257.94
C0202,2015,161.51,175.35,8.57,165.40
C0202,2016,75.34,97.93,29.99,3.45
C0202,2017,53.70,53.55,-0.28,21.30
C0202,2018,68.92,67.98,-1.37,384.12
C0202,2019,93.53,126.47,35.22,42.77
C0202,2020,50.67,42.94,-15.26,464.08
C0202,2021,125.44,141.86,13.09,221.93
C0202,2022,178.00,196.25,10.25,379.34
C0202,2023,123.14,102.75,-16.56,63.63
C0202,2024,94.87,80.89,-14.73,463.33
C0203,2015,161.41,166.11,2.92,17.87
C0203,2016,152.13,133.95,-11.95,22.03
C0203,2017,79.74,86.67,8.68,28.24
C0203,2018,124.79,145.42,16.53,52.60
C0203,2019,148.67,180.61,21.48,243.93
C0203,2020,56.64,63.88,12.79,394.35
C0203,2021,79.59,81.80,2.78,143.19
C0203,2022,30.10,26.42,-12.21,373.14
C0203,2023,197.66,187.48,-5.15,387.26
C0203,2024,26.32,27.68,5.17,454.23
C0204,2015,42.04,56.94,35.45,75.53
C0204,2016,101.17,93.23,-7.84,68.63
C0204,2017,174.40,182.77,4.80,61.93
C0204,2018,77.62,96.20,23.94,180.30
C0204,2019,156.03,190.85,22.31,245.22
C0204,2020,138.45,190.97,37.94,231.34
C0204,2021,131.35,120.12,-8.55,129.27
C0204,2022,170.55,138.13,-19.01,311.37
C0204,2023,12.69,12.61,-0.66,169.80
C0204,2024,186.54,165.99,-11.02,183.68
C0205,2015,167.55,189.18,12.91,53.66
C0205,2016,188.19,252.04,33.93,296.52
C0205,2017,160.78,195.02,21.29,327.98
C0205,2018,176.93,155.96,-11.85,379.22
C0205,2019,48.58,42.25,-13.03,452.10
C0205,2020,70.65,95.16,34.69,383.24
C0205,2021,69.89,76.36,9.26,118.64
C0205,2022,30.74,41.63,35.42,118.59
C0205,2023,148.62,184.55,24.17,457.63
C0205,2024,35.87,50.08,39.60,395.28
C0206,2015,19.98,26.42,32.27,391.34
C0206,2016,157.33,164.97,4.85,360.14
C0206,2017,181.89,228.26,25.49,134.33
C0206,2018,155.18,168.02,8.27,423.86
C0206,2019,166.82,156.78,-6.02,72.30
C0206,2020,123.17,116.35,-5.54,175.66
C0206,2021,178.67,185.53,3.84,173.89
C0206,2022,104.37,90.48,-13.31,280.51
C0206,2023,197.78,179.32,-9.33,232.26
C0206,2024,29.65,32.62,10.04,230.44
C0207,2015,163.74,224.72,37.24,277.23
C0207,2016,131.86,151.20,14.66,208.29
C0207,2017,120.32,125.75,4.51,125.74
C0207,2018,147.90,139.86,-5.44,332.40
C0207,2019,169.66,155.67,-8.25,395.53
C0207,2020,173.95,207.88,19.50,240.02
C0207,2021,43.32,56.71,30.90,325.09
C0207,2022,47.44,49.30,3.93,268.15
C0207,2023,13.07,14.78,13.04,30.44
C0207,2024,35.05,42.90,22.40,212.12
C0208,2015,60.14,50.21,-16.50,5.92
C0208,2016,147.00,148.55,1.05,331.28
C0208,2017,100.40,124.28,23.79,254.57
C0208,2018,154.00,186.46,21.08,64.29
C0208,2019,102.44,85.23,-16.80,271.55
C0208,2020,115.56,108.94,-5.73,449.31
C0208,2021,31.10,37.57,20.80,170.90
C0208,2022,157.55,151.69,-3.72,491.20
C0208,2023,154.04,198.51,28.86,479.73
C0208,2024,68.44,55.96,-18.23,392.87
C0209,2015,72.43,66.22,-8.58,407.09
C0209,2016,51.74,50.12,-3.12,205.86
C0209,2017,164.63,223.10,35.52,201.87
C0209,2018,151.93,194.14,27.78,477.24
C0209,2019,125.74,167.29,33.05,183.73
C0209,2020,55.38,58.94,6.43,49.34
C0209,2021,42.65,55.17,29.35,77.20
C0209,2022,19.55,25.65,31.21,355.49
C0209,2023,18.67,19.41,4.00,192.11
C0209,2024,45.56,63.63,39.67,100.47
C0210,2015,29.10,38.14,31.07,407.08
C0210,2016,115.66,160.13,38.45,244.85
C0210,2017,78.04,103.00,31.99,284.25
C0210,2018,94.54,119.66,26.57,77.82
C0210,2019,122.87,167.88,36.63,97.18
C0210,2020,135.23,142.25,5.19,63.80
C0210,2021,133.16,169.11,27.00,257.76
C0210,2022,59.56,55.26,-7.23,388.05
C0210,2023,163.83,203.10,23.97,366.41
C0210,2024,184.36,234.37,27.12,131.35
C0211,2015,70.03,86.13,22.99,425.92
C0211,2016,13.24,17.35,30.99,53.72
C0211,2017,180.84,189.52,4.80,57.91
C0211,2018,185.47,209.00,12.69,424.80
C0211,2019,19.68,15.87,-19.36,122.97
C0211,2020,10.94,9.71,-11.24,354.35
C0211,2021,165.12,195.91,18.65,5.53
C0211,2022,67.28,76.52,13.74,47.71
C0211,2023,183.77,168.77,-8.16,305.04
C0211,2024,51.18,48.42,-5.39,92.03
C0212,2015,173.62,174.74,0.64,15.08
C0212,2016,23.04,28.34,22.98,234.01
C0212,2017,59.52,69.39,16.58,165.93
C0212,2018,194.89,164.05,-15.83,401.33
C0212,2019,53.93,67.73,25.60,409.60
C0212,2020,35.27,33.78,-4.24,307.60
C0212,2021,172.84,207.94,20.31,147.22
C0212,2022,32.38,28.30,-12.60,231.35
C0212,2023,28.52,39.89,39.88,351.43
C0212,2024,71.45,60.60,-15.18,35.58
C0213,2015,130.71,162.74,24.50,166.92
C0213,2016,145.04,163.14,12.48,411.36
C0213,2017,177.44,151.10,-14.84,203.61
C0213,2018,112.77,92.03,-18.39,312.71
C0213,2019,84.75,86.24,1.76,49.07
C0213,2020,78.18,100.17,28.13,388.75
C0213,2021,170.91,140.95,-17.53,51.13
C0213,2022,147.52,180.37,22.26,430.90
C0213,2023,182.03,217.20,19.32,54.19
C0213,2024,193.17,185.31,-4.07,445.56
C0214,2015,67.01,56.72,-15.35,182.52
C0214,2016,110.64,149.27,34.92,312.64
C0214,2017,130.05,127.47,-1.98,423.43
C0214,2018,41.13,35.65,-13.32,6.11
C0214,2019,20.14,24.34,20.89,133.58
C0214,2020,174.88,162.64,-7.00,454.26
C0214,2021,111.75,121.29,8.54,194.70
C0214,2022,118.45,98.34,-16.98,353.48
C0214,2023,115.43,161.12,39.58,70.87
C0214,2024,153.44,163.96,6.86,339.51
C0215,2015,37.65,52.68,39.95,37.51
C0215,2016,126.67,130.65,3.14,358.95
C0215,2017,99.20,100.07,0.87,162.58
C0215,2018,180.42,243.34,34.87,233.46
C0215,2019,108.73,108.48,-0.23,83.96
C0215,2020,189.16,200.36,5.92,314.30
C0215,2021,77.12,65.31,-15.31,169.45
C0215,2022,193.71,266.02,37.33,192.30
C0215,2023,176.28,150.03,-14.89,326.44
C0215,2024,121.01,152.80,26.27,90.25
C0216,2015,77.20,86.71,12.32,426.15
C0216,2016,81.43,68.14,-16.32,369.90
C0216,2017,156.82,125.62,-19.90,289.29
C0216,2018,120.32,163.80,36.13,65.04
C0216,2019,86.30,107.47,24.53,343.87
C0216,2020,130.85,158.57,21.19,10.03
C0216,2021,149.31,158.74,6.31,402.39
C0216,2022,14.35,13.54,-5.68,152.60
C0216,2023,27.07,32.70,20.79,59.49
C0216,2024,27.95,32.56,16.50,83.08
C0217,2015,54.07,66.82,23.58,481.60
C0217,2016,91.13,92.90,1.95,387.14
C0217,2017,162.69,226.49,39.22,119.70
C0217,2018,76.71,64.45,-15.98,481.77
C0217,2019,13.32,11.29,-15.22,70.92
C0217,2020,101.84,137.50,35.01,367.03
C0217,2021,199.36,236.96,18.86,328.71
C0217,2022,76.31,75.99,-0.42,410.92
C0217,2023,192.64,242.18,25.72,191.47
C0217,2024,29.26,31.35,7.17,201.52
C0218,2015,42.89,34.85,-18.73,312.66
C0218,2016,147.58,175.72,19.07,199.70
C0218,2017,105.23,99.53,-5.41,21.63
C0218,2018,155.37,135.05,-13.08,365.12
C0218,2019,174.08,162.79,-6.48,320.83
C0218,2020,57.71,62.65,8.57,212.43
C0218,2021,139.74,115.97,-17.01,152.11
C0218,2022,125.44,166.83,32.99,161.04
C0218,2023,173.69,197.31,13.60,370.77
C0218,2024,91.72,89.50,-2.42,364.85
C0219,2015,19.86,24.07,21.22,409.64
C0219,2016,119.10,152.74,28.25,381.33
C0219,2017,192.19,224.54,16.84,379.21
C0219,2018,12.78,11.78,-7.85,126.63
C0219,2019,55.65,48.20,-13.38,51.70
C0219,2020,70.05,92.19,31.59,381.11
C0219,2021,155.51,146.31,-5.92,50.21
C0219,2022,71.42,58.00,-18.80,491.07
C0219,2023,55.43,65.72,18.57,437.67
C0219,2024,133.23,118.80,-10.83,267.20
C0220,2015,18.82,26.24,39.46,176.74
C0220,2016,42.41,56.06,32.18,263.89
C0220,2017,87.53,101.97,16.51,367.42
C0220,2018,77.56,100.86,30.03,378.41
C0220,2019,75.96,82.21,8.23,37.76
C0220,2020,30.63,38.99,27.31,402.62
C0220,2021,78.56,93.32,18.79,321.11
C0220,2022,161.62,132.07,-18.28,21.25
C0220,2023,88.63,121.36,36.93,157.27
C0220,2024,121.37,159.79,31.66,255.81
C0221,2015,41.08,56.36,37.20,95.04
C0221,2016,23.25,28.80,23.88,78.47
C0221,2017,177.19,185.56,4.72,8.13
C0221,2018,72.96,67.43,-7.58,455.86
C0221,2019,76.56,69.52,-9.20,29.00
C0221,2020,176.76,156.78,-11.31,183.64
C0221,2021,144.48,134.70,-6.76,103.68
C0221,2022,153.69,173.73,13.04,370.78
C0221,2023,139.58,168.93,21.02,353.89
C0221,2024,30.10,29.75,-1.16,403.30
C0222,2015,192.02,216.84,12.92,308.79
C0222,2016,182.74,183.60,0.48,296.23
C0222,2017,54.88,66.84,21.79,204.15
C0222,2018,162.76,226.74,39.31,318.54
C0222,2019,87.79,106.52,21.34,58.49
C0222,2020,139.92,116.89,-16.46,342.57
C0222,2021,41.46,45.04,8.63,52.84
C0222,2022,112.33,141.78,26.22,431.01
C0222,2023,34.06,38.33,12.53,253.34
C0222,2024,111.87,153.34,37.06,265.65
C0223,2015,56.28,46.88,-16.71,292.84
C0223,2016,95.97,93.54,-2.53,388.25
C0223,2017,136.91,127.66,-6.76,239.76
C0223,2018,176.64,222.67,26.06,214.37
C0223,2019,41.40,46.14,11.43,144.88
C0223,2020,179.72,158.69,-11.70,64.89
C0223,2021,84.11,81.70,-2.86,95.98
C0223,2022,170.32,189.67,11.36,1.26
C0223,2023,107.38,150.09,39.77,434.84
C0223,2024,173.82,177.05,1.86,382.71
C0224,2015,135.94,121.54,-10.59,110.12
C0224,2016,106.66,117.13,9.82,2.19
C0224,2017,69.38,68.42,-1.39,246.57
C0224,2018,194.09,221.18,13.96,206.87
C0224,2019,162.17,175.15,8.00,388.23
C0224,2020,82.43,100.04,21.37,202.04
C0224,2021,41.68,56.21,34.86,432.19
C0224,2022,158.11,145.51,-7.97,48.82
C0224,2023,198.09,256.07,29.27,183.56
C0224,2024,63.01,86.29,36.96,467.04
C0225,2015,184.01,188.46,2.42,6.85
C0225,2016,33.82,29.36,-13.18,196.00
C0225,2017,190.92,246.89,29.31,130.59
C0225,2018,151.61,185.07,22.07,266.40
C0225,2019,75.85,70.36,-7.24,140.10
C0225,2020,67.88,72.44,6.71,435.08
C0225,2021,132.25,151.67,14.68,468.63
C0225,2022,122.77,110.72,-9.81,424.72
C0225,2023,184.60,226.86,22.89,199.89
C0225,2024,155.59,188.87,21.39,494.98
C0226,2015,112.67,150.11,33.23,367.78
C0226,2016,186.24,212.38,14.04,178.45
C0226,2017,122.62,140.35,14.46,47.75
C0226,2018,171.44,200.86,17.16,333.86
C0226,2019,169.78,163.71,-3.57,364.56
C0226,2020,184.65,231.76,25.52,62.11
C0226,2021,22.84,27.36,19.75,275.32
C0226,2022,120.93,157.63,30.35,493.56
C0226,2023,98.99,124.85,26.12,163.79
C0226,2024,103.20,122.10,18.31,151.65
C0227,2015,97.38,87.31,-10.35,451.75
C0227,2016,169.12,228.56,35.15,59.59
C0227,2017,70.50,71.94,2.03,466.83
C0227,2018,97.92,134.99,37.86,389.96
C0227,2019,48.13,50.11,4.11,196.03
C0227,2020,57.83,51.32,-11.24,42.69
C0227,2021,135.48,180.31,33.09,10.57
C0227,2022,32.22,41.14,27.70,188.54
C0227,2023,45.69,58.10,27.18,352.97
C0227,2024,110.33,94.18,-14.64,244.28
C0228,2015,18.32,24.32,32.76,369.59
C0228,2016,34.12,39.50,15.78,335.61
C0228,2017,174.04,188.35,8.22,286.88
C0228,2018,170.77,230.18,34.79,483.78
C0228,2019,76.08,91.26,19.96,364.46
C0228,2020,76.12,66.97,-12.02,457.39
C0228,2021,187.94,208.93,11.17,121.84
C0228,2022,14.91,17.62,18.20,357.11
C0228,2023,120.26,161.04,33.91,299.30
C0228,2024,123.50,119.54,-3.21,462.22
C0229,2015,159.70,203.86,27.65,255.72
C0229,2016,190.83,244.24,27.99,140.54
C0229,2017,77.61,68.05,-12.32,193.03
C0229,2018,93.19,75.51,-18.97,110.20
C0229,2019,137.55,158.02,14.88,110.77
C0229,2020,193.78,246.82,27.37,235.74
C0229,2021,179.25,203.03,13.27,446.39
C0229,2022,136.74,176.12,28.80,96.74
C0229,2023,172.78,202.73,17.34,144.65
C0229,2024,26.19,31.22,19.20,426.64
C0230,2015,81.65,66.70,-18.31,170.29
C0230,2016,12.49,10.65,-14.68,481.24
C0230,2017,43.72,53.99,23.50,135.19
C0230,2018,129.79,163.24,25.77,221.63
C0230,2019,178.26,200.59,12.53,48.71
C0230,2020,130.23,150.30,15.41,496.10
C0230,2021,136.19,159.15,16.86,445.18
C0230,2022,29.73,25.65,-13.70,408.96
C0230,2023,136.32,163.69,20.07,79.51
C0230,2024,96.33,104.71,8.71,484.71
C0231,2015,133.77,155.38,16.15,464.65
C0231,2016,71.97,81.90,13.79,218.40
C0231,2017,120.48,151.54,25.78,341.14
C0231,2018,90.57,89.77,-0.89,496.24
C0231,2019,116.14,118.94,2.41,205.46
C0231,2020,37.95,39.27,3.50,57.41
C0231,2021,85.21,107.15,25.75,434.02
C0231,2022,81.11,85.87,5.87,238.77
C0231,2023,149.91,135.86,-9.38,493.50
C0231,2024,144.22,200.44,38.98,275.90
C0232,2015,182.68,200.23,9.60,15.71
C0232,2016,130.09,112.60,-13.45,246.37
C0232,2017,69.76,83.87,20.22,359.31
C0232,2018,158.81,197.48,24.35,13.99
C0232,2019,104.43,114.89,10.01,207.31
C0232,2020,46.76,55.55,18.79,78.62
C0232,2021,152.01,137.36,-9.64,321.91
C0232,2022,35.18,35.91,2.08,478.72
C0232,2023,43.85,39.34,-10.29,312.67
C0232,2024,154.16,159.15,3.23,347.74
C0233,2015,156.33,177.85,13.77,198.88
C0233,2016,160.25,170.75,6.55,282.01
C0233,2017,65.73,75.98,15.59,272.38
C0233,2018,174.65,192.30,10.11,380.04
C0233,2019,147.31,145.94,-0.93,428.60
C0233,2020,168.45,149.26,-11.40,331.78
C0233,2021,144.64,137.64,-4.84,489.92
C0233,2022,120.12,110.56,-7.96,414.32
C0233,2023,30.79,37.69,22.45,63.20
C0233,2024,145.08,187.44,29.20,254.23
C0234,2015,141.19,173.98,23.22,451.71
C0234,2016,69.37,82.29,18.62,472.02
C0234,2017,149.81,147.52,-1.53,190.72
C0234,2018,114.59,140.55,22.66,363.13
C0234,2019,116.29,135.25,16.31,205.86
C0234,2020,79.84,66.12,-17.19,62.71
C0234,2021,32.19,43.28,34.46,442.42
C0234,2022,51.22,43.43,-15.20,466.04
C0234,2023,156.08,171.94,10.16,252.87
C0234,2024,61.57,68.21,10.78,10.14
C0235,2015,10.43,13.58,30.22,408.20
C0235,2016,199.43,268.80,34.78,239.00
C0235,2017,50.03,68.23,36.38,38.44
C0235,2018,134.52,153.60,14.18,95.51
C0235,2019,186.12,224.72,20.74,76.91
C0235,2020,123.95,105.74,-14.69,343.45
C0235,2021,161.82,176.82,9.27,150.41
C0235,2022,195.51,261.73,33.87,64.72
C0235,2023,173.47,186.20,7.34,458.91
C0235,2024,116.00,97.65,-15.82,478.31
C0236,2015,79.10,72.81,-7.96,70.15
C0236,2016,101.67,107.53,5.77,115.89
C0236,2017,169.95,160.18,-5.75,296.47
C0236,2018,172.14,178.23,3.54,76.10
C0236,2019,170.71,170.67,-0.02,80.14
C0236,2020,123.47,122.41,-0.86,168.95
C0236,2021,100.62,86.00,-14.53,474.64
C0236,2022,69.15,91.95,32.96,481.26
C0236,2023,10.64,12.93,21.56,421.05
C0236,2024,155.25,182.27,17.40,348.16
C0237,2015,62.63,72.89,16.39,360.62
C0237,2016,72.64,75.39,3.79,235.32
C0237,2017,170.26,220.32,29.40,265.55
C0237,2018,19.93,27.06,35.80,317.59
C0237,2019,186.25,149.63,-19.66,365.91
C0237,2020,10.26,8.69,-15.25,49.33
C0237,2021,188.44,227.07,20.50,113.22
C0237,2022,96.40,90.78,-5.84,481.51
C0237,2023,29.40,39.61,34.70,168.24
C0237,2024,138.09,165.77,20.04,134.97
C0238,2015,180.21,183.99,2.10,211.53
C0238,2016,93.23,97.82,4.92,146.17
C0238,2017,141.36,171.68,21.45,46.50
C0238,2018,196.08,173.45,-11.54,104.77
C0238,2019,55.73,74.13,33.00,320.44
C0238,2020,165.89,133.18,-19.71,112.37
C0238,2021,66.10,91.70,38.74,324.19
C0238,2022,91.00,81.96,-9.94,50.94
C0238,2023,63.54,79.12,24.53,21.90
C0238,2024,94.74,78.06,-17.60,430.92
C0239,2015,10.97,11.61,5.89,380.25
C0239,2016,67.65,79.71,17.82,333.35
C0239,2017,94.61,79.67,-15.79,16.42
C0239,2018,130.13,138.71,6.60,120.44
C0239,2019,131.10,128.72,-1.81,406.34
C0239,2020,120.92,132.88,9.89,73.19
C0239,2021,65.68,72.42,10.27,406.61
C0239,2022,190.01,241.53,27.11,292.53
C0239,2023,84.47,73.84,-12.59,370.44
C0239,2024,51.21,43.51,-15.04,322.61
C0240,2015,115.36,120.10,4.11,209.08
C0240,2016,152.30,202.94,33.25,146.70
C0240,2017,12.32,16.18,31.32,336.69
C0240,2018,62.51,71.01,13.60,403.65
C0240,2019,166.75,222.32,33.33,23.32
C0240,2020,106.33,136.45,28.32,190.57
C0240,2021,87.61,84.70,-3.32,176.01
C0240,2022,186.87,168.57,-9.79,280.18
C0240,2023,27.01,26.49,-1.93,57.85
C0240,2024,126.96,118.87,-6.37,466.78
C0241,2015,75.02,88.04,17.36,274.71
C0241,2016,23.46,27.00,15.09,461.95
C0241,2017,50.61,58.66,15.91,408.65
C0241,2018,129.31,118.13,-8.64,96.63
C0241,2019,15.37,19.60,27.51,67.04
C0241,2020,122.53,129.90,6.02,430.76
C0241,2021,191.80,207.81,8.35,268.51
C0241,2022,161.07,225.20,39.82,10.85
C0241,2023,75.66,73.35,-3.06,467.18
C0241,2024,36.26,37.58,3.65,237.04
C0242,2015,98.36,118.61,20.59,151.17
