Company_ID,Year,Employee_Turnover,Diversity,Training_Hours
C0368,2018,5.10,30.76,12.95
C0368,2019,22.25,35.21,30.07
C0368,2020,23.76,40.21,36.61
C0368,2021,15.51,39.05,54.66
C0368,2022,13.98,52.48,42.84
C0368,2023,23.38,32.33,45.52
C0368,2024,5.15,31.28,20.13
C0369,2015,21.81,40.18,46.01
C0369,2016,10.93,21.92,35.09
C0369,2017,17.82,24.47,51.02
C0369,2018,11.46,52.12,20.82
C0369,2019,15.46,39.75,35.74
C0369,2020,21.17,22.66,20.47
C0369,2021,8.63,37.62,24.30
C0369,2022,18.28,35.93,51.61
C0369,2023,22.97,29.85,44.39
C0369,2024,23.02,34.88,46.42
C0370,2015,22.88,27.53,13.43
C0370,2016,15.37,37.96,46.44
C0370,2017,20.35,36.34,34.57
C0370,2018,13.94,44.30,32.96
C0370,2019,14.20,57.68,30.63
C0370,2020,10.68,27.42,52.59
C0370,2021,10.70,36.70,18.87
C0370,2022,5.76,42.49,50.71
C0370,2023,15.63,41.88,56.42
C0370,2024,11.18,46.45,18.41
C0371,2015,8.75,30.72,59.98
C0371,2016,7.43,45.38,59.53
C0371,2017,11.94,28.05,41.07
C0371,2018,22.98,25.02,23.43
C0371,2019,15.33,53.27,31.48
C0371,2020,16.14,38.95,18.52
C0371,2021,6.09,35.89,16.01
C0371,2022,15.40,57.14,45.20
C0371,2023,18.35,48.39,38.99
C0371,2024,8.01,47.09,38.18
C0372,2015,24.67,27.77,22.39
C0372,2016,23.30,28.37,21.75
C0372,2017,24.86,39.32,59.49
C0372,2018,12.21,46.09,41.44
C0372,2019,21.45,35.81,50.97
C0372,2020,11.57,22.57,28.93
C0372,2021,19.98,47.32,52.18
C0372,2022,23.96,50.95,46.12
C0372,2023,8.10,57.77,27.51
C0372,2024,7.81,36.35,45.88
C0373,2015,7.09,30.32,56.28
C0373,2016,20.97,57.03,20.69
C0373,2017,18.33,48.61,37.38
C0373,2018,15.45,22.56,58.33
C0373,2019,20.48,43.20,51.07
C0373,2020,22.00,21.14,41.01
C0373,2021,23.99,29.06,13.49
C0373,2022,9.03,22.84,30.32
C0373,2023,13.83,28.20,42.54
C0373,2024,23.46,39.60,30.48
C0374,2015,14.23,31.95,59.85
C0374,2016,14.75,23.52,47.67
C0374,2017,23.85,39.28,19.35
C0374,2018,19.69,48.34,34.52
C0374,2019,16.04,22.13,29.20
C0374,2020,12.15,55.30,39.69
C0374,2021,23.31,46.12,32.33
C0374,2022,5.18,40.78,21.90
C0374,2023,11.42,35.85,46.22
C0374,2024,23.92,35.73,15.33
C0375,2015,14.96,33.42,36.61
C0375,2016,17.48,24.63,25.51
C0375,2017,15.65,23.17,58.33
C0375,2018,12.95,32.35,25.18
C0375,2019,18.31,46.68,27.05
C0375,2020,20.33,31.54,45.35
C0375,2021,12.29,52.49,16.42
C0375,2022,16.81,35.21,26.23
C0375,2023,6.66,45.25,44.80
C0375,2024,15.95,37.28,11.54
C0376,2015,19.95,39.91,25.55
C0376,2016,16.70,30.01,10.41
C0376,2017,22.57,40.55,17.51
C0376,2018,10.72,24.43,40.21
C0376,2019,14.84,35.47,32.84
C0376,2020,6.75,37.93,17.80
C0376,2021,19.00,48.16,13.90
C0376,2022,13.86,36.01,12.82
C0376,2023,15.61,46.62,14.27
C0376,2024,7.57,26.98,14.80
C0377,2015,24.95,21.01,14.32
C0377,2016,20.44,40.24,12.75
C0377,2017,13.01,38.95,44.85
C0377,2018,16.40,46.79,57.06
C0377,2019,17.37,32.54,52.80
C0377,2020,24.22,21.19,23.29
C0377,2021,20.37,48.94,20.21
C0377,2022,11.99,57.69,12.40
C0377,2023,24.55,35.77,17.80
C0377,2024,11.04,44.45,38.39
C0378,2015,16.54,41.79,59.91
C0378,2016,19.01,42.64,52.95
C0378,2017,10.42,54.70,35.75
C0378,2018,24.13,49.45,31.17
C0378,2019,9.32,50.79,17.39
C0378,2020,13.84,23.60,30.93
C0378,2021,8.60,25.87,39.74
C0378,2022,22.50,46.53,39.77
C0378,2023,9.43,41.62,37.88
C0378,2024,5.69,50.97,51.20
C0379,2015,5.78,23.72,35.50
C0379,2016,13.28,42.66,33.64
C0379,2017,15.46,39.44,25.29
C0379,2018,5.83,54.19,19.01
C0379,2019,6.86,27.49,10.07
C0379,2020,6.95,33.95,26.10
C0379,2021,18.37,26.02,41.65
C0379,2022,11.00,38.07,37.94
C0379,2023,16.25,55.26,36.53
C0379,2024,6.47,46.81,48.62
C0380,2015,22.84,49.77,21.64
C0380,2016,11.09,23.73,43.93
C0380,2017,20.56,38.08,40.36
C0380,2018,21.53,53.55,26.95
C0380,2019,24.76,53.50,20.93
C0380,2020,19.82,59.52,38.13
C0380,2021,13.86,41.04,57.26
C0380,2022,8.05,20.08,13.82
C0380,2023,5.96,55.96,57.65
C0380,2024,22.73,58.25,33.24
C0381,2015,13.93,57.11,45.50
C0381,2016,20.00,50.88,50.16
C0381,2017,14.93,28.48,17.58
C0381,2018,22.59,25.56,12.25
C0381,2019,19.99,48.04,16.42
C0381,2020,6.71,25.62,27.05
C0381,2021,20.04,58.13,57.83
C0381,2022,10.34,37.83,12.14
C0381,2023,20.46,21.23,55.99
C0381,2024,23.97,26.02,38.06
C0382,2015,23.60,31.62,15.12
C0382,2016,7.50,48.15,17.64
C0382,2017,6.09,49.49,44.47
C0382,2018,20.54,28.52,40.42
C0382,2019,19.20,45.94,18.37
C0382,2020,8.52,21.27,55.22
C0382,2021,18.69,24.11,16.65
C0382,2022,5.31,41.40,35.58
C0382,2023,17.62,48.15,36.41
C0382,2024,21.65,56.57,53.53
C0383,2015,17.84,37.51,11.11
C0383,2016,6.31,24.80,16.82
C0383,2017,24.82,57.16,18.53
C0383,2018,12.12,37.50,13.14
C0383,2019,12.61,39.90,41.57
C0383,2020,6.70,54.18,21.48
C0383,2021,8.34,43.43,38.83
C0383,2022,10.42,32.06,49.13
C0383,2023,20.98,41.63,30.43
C0383,2024,18.83,44.99,48.44
C0384,2015,16.67,55.59,48.89
C0384,2016,22.28,29.39,23.17
C0384,2017,24.96,42.38,10.79
C0384,2018,12.70,56.82,15.16
C0384,2019,12.82,21.82,51.18
C0384,2020,19.72,27.78,30.27
C0384,2021,17.89,33.85,51.95
C0384,2022,5.27,47.14,37.38
C0384,2023,18.11,53.67,19.87
C0384,2024,19.39,27.97,45.61
C0385,2015,24.72,29.87,37.91
C0385,2016,16.74,52.93,27.59
C0385,2017,18.69,25.93,14.39
C0385,2018,20.77,30.45,15.11
C0385,2019,6.92,49.31,19.43
C0385,2020,19.69,26.65,43.65
C0385,2021,15.94,53.12,46.40
C0385,2022,7.00,39.62,41.55
C0385,2023,18.40,37.90,26.86
C0385,2024,9.69,25.41,32.02
C0386,2015,15.76,47.19,45.48
C0386,2016,10.62,55.36,42.99
C0386,2017,7.09,47.68,48.65
C0386,2018,10.02,32.68,22.06
C0386,2019,13.78,47.95,10.22
C0386,2020,14.88,40.40,23.32
C0386,2021,7.97,54.15,27.39
C0386,2022,11.42,38.39,58.03
C0386,2023,22.19,29.49,20.89
C0386,2024,23.21,24.05,51.32
C0387,2015,15.70,31.24,41.13
C0387,2016,14.81,42.54,18.38
C0387,2017,16.63,26.80,30.18
C0387,2018,9.29,21.59,35.51
C0387,2019,24.87,37.95,27.21
C0387,2020,19.91,33.90,21.31
C0387,2021,9.77,36.82,22.64
C0387,2022,10.44,38.17,39.26
C0387,2023,17.97,50.64,44.41
C0387,2024,11.46,58.44,33.45
C0388,2015,12.11,30.49,57.09
C0388,2016,20.62,57.70,46.43
C0388,2017,10.34,29.14,54.59
C0388,2018,19.10,50.20,33.78
C0388,2019,23.70,47.25,10.74
C0388,2020,7.48,22.09,39.60
C0388,2021,7.89,49.00,50.91
C0388,2022,23.86,56.04,36.83
C0388,2023,9.07,57.21,38.40
C0388,2024,5.42,47.41,58.75
C0389,2015,22.37,51.46,28.31
C0389,2016,10.65,22.86,50.09
C0389,2017,10.97,26.45,35.25
C0389,2018,9.54,30.50,33.19
C0389,2019,23.35,41.25,17.28
C0389,2020,20.49,35.45,47.42
C0389,2021,16.94,46.29,51.16
C0389,2022,14.07,37.83,31.54
C0389,2023,7.87,51.00,48.18
C0389,2024,23.52,48.54,39.06
C0390,2015,19.99,49.89,22.88
C0390,2016,10.58,53.15,56.19
C0390,2017,23.95,53.37,44.84
C0390,2018,23.70,51.18,53.92
C0390,2019,18.19,22.64,24.07
C0390,2020,24.70,44.93,55.82
C0390,2021,8.74,20.79,28.23
C0390,2022,19.63,49.75,10.48
C0390,2023,8.04,22.44,13.75
C0390,2024,18.83,59.33,14.47
C0391,2015,23.40,44.56,20.36
C0391,2016,15.72,27.28,19.33
C0391,2017,20.26,38.73,12.89
C0391,2018,7.86,53.07,54.77
C0391,2019,17.66,27.20,51.42
C0391,2020,6.26,41.47,48.14
C0391,2021,5.74,20.14,33.96
C0391,2022,17.68,51.54,31.26
C0391,2023,16.46,27.78,31.27
C0391,2024,11.59,35.49,23.09
C0392,2015,15.26,41.21,40.41
C0392,2016,18.69,25.79,12.95
C0392,2017,17.89,57.07,42.94
C0392,2018,6.47,38.75,35.69
C0392,2019,18.56,29.27,50.83
C0392,2020,18.19,49.41,58.64
C0392,2021,18.39,55.77,53.83
C0392,2022,21.95,56.51,46.00
C0392,2023,16.53,37.25,31.64
C0392,2024,23.76,34.38,20.73
C0393,2015,24.60,57.17,43.24
C0393,2016,20.04,22.11,20.08
C0393,2017,12.17,50.02,11.01
C0393,2018,7.86,27.10,38.66
C0393,2019,21.40,38.62,29.71
C0393,2020,7.93,58.15,53.80
C0393,2021,7.92,43.25,42.29
C0393,2022,23.38,40.94,42.36
C0393,2023,16.20,22.47,49.39
C0393,2024,10.87,31.09,26.78
C0394,2015,24.26,20.12,57.91
C0394,2016,19.15,55.00,21.07
C0394,2017,15.70,45.79,53.58
C0394,2018,11.59,24.72,55.54
C0394,2019,18.53,34.54,11.95
C0394,2020,19.62,52.46,41.59
C0394,2021,19.24,25.61,47.47
C0394,2022,8.91,29.21,57.69
C0394,2023,18.94,41.66,22.57
C0394,2024,16.63,25.80,38.09
C0395,2015,22.00,35.31,48.66
C0395,2016,17.50,59.29,17.42
C0395,2017,7.93,41.75,52.65
C0395,2018,11.37,48.06,30.18
C0395,2019,19.88,46.53,41.99
C0395,2020,19.80,28.47,12.10
C0395,2021,9.45,53.84,21.15
C0395,2022,12.09,24.88,33.91
C0395,2023,5.31,56.86,24.46
C0395,2024,11.63,28.64,57.89
C0396,2015,5.53,58.19,49.75
C0396,2016,22.46,51.92,53.24
C0396,2017,18.33,26.84,33.32
C0396,2018,24.38,26.42,33.68
C0396,2019,22.84,23.38,50.26
C0396,2020,17.07,29.89,29.38
C0396,2021,15.06,46.36,34.04
C0396,2022,22.67,40.81,36.43
C0396,2023,10.97,44.53,40.36
C0396,2024,9.47,21.25,42.50
C0397,2015,13.20,23.20,44.04
C0397,2016,6.06,47.68,32.20
C0397,2017,11.04,53.92,24.76
C0397,2018,6.67,34.38,56.01
C0397,2019,6.05,26.66,51.34
C0397,2020,16.03,32.33,10.17
C0397,2021,19.16,36.48,35.65
C0397,2022,15.73,45.21,23.73
C0397,2023,6.41,36.38,42.14
C0397,2024,12.90,55.88,35.13
C0398,2015,7.22,36.05,11.06
C0398,2016,18.00,27.25,46.39
C0398,2017,21.53,29.93,23.77
C0398,2018,7.33,38.61,23.01
C0398,2019,6.34,51.30,11.60
C0398,2020,13.12,54.78,51.42
C0398,2021,11.07,27.41,38.94
C0398,2022,10.21,20.14,34.24
C0398,2023,9.23,54.78,43.79
C0398,2024,11.34,29.13,27.27
C0399,2015,24.31,52.87,38.47
C0399,2016,22.15,42.03,22.46
C0399,2017,17.03,36.16,13.15
C0399,2018,21.01,25.87,38.07
C0399,2019,5.29,46.88,21.06
C0399,2020,7.23,52.73,47.50
C0399,2021,10.85,38.44,32.59
C0399,2022,17.88,37.85,22.52
C0399,2023,22.67,50.21,40.42
C0399,2024,9.62,40.00,15.83
C0400,2015,7.78,51.42,48.07
C0400,2016,21.96,22.16,32.61
C0400,2017,13.18,54.31,50.63
C0400,2018,18.99,30.48,16.90
C0400,2019,15.96,26.77,29.13
C0400,2020,8.52,21.29,19.00
C0400,2021,19.01,53.36,13.06
C0400,2022,13.42,22.40,57.77
C0400,2023,10.75,58.18,46.33
C0400,2024,23.05,42.59,26.28
C0401,2015,5.12,47.95,22.31
C0401,2016,13.10,49.01,20.22
C0401,2017,11.01,31.71,12.15
C0401,2018,6.09,52.26,15.13
C0401,2019,6.61,57.85,15.15
C0401,2020,8.45,34.79,43.31
C0401,2021,15.10,53.41,39.74
C0401,2022,10.65,50.88,38.41
C0401,2023,21.76,43.58,46.72
C0401,2024,9.80,34.70,22.56
C0402,2015,19.40,36.61,27.12
C0402,2016,9.21,32.30,16.34
C0402,2017,5.85,37.05,39.39
C0402,2018,10.29,59.59,56.65
C0402,2019,21.75,34.54,53.16
C0402,2020,6.65,46.62,37.75
C0402,2021,11.89,32.78,42.23
C0402,2022,5.16,38.67,59.62
C0402,2023,17.60,23.35,35.87
C0402,2024,23.86,50.53,53.53
C0403,2015,12.69,46.44,35.03
C0403,2016,16.54,33.90,12.39
C0403,2017,14.05,40.99,56.73
C0403,2018,24.47,54.89,15.59
C0403,2019,19.72,21.78,45.21
C0403,2020,5.88,57.21,21.90
C0403,2021,7.17,38.83,55.05
C0403,2022,14.41,54.39,20.02
C0403,2023,17.63,54.46,17.00
C0403,2024,10.81,22.35,31.94
C0404,2015,18.49,51.26,34.83
C0404,2016,16.53,49.31,50.95
C0404,2017,13.70,21.73,48.12
C0404,2018,16.65,57.62,26.41
C0404,2019,23.33,45.38,29.25
C0404,2020,9.86,26.70,38.83
C0404,2021,20.82,24.92,37.58
C0404,2022,5.24,42.48,53.10
C0404,2023,6.70,22.35,33.62
C0404,2024,23.99,26.58,54.68
C0405,2015,18.95,57.94,20.25
C0405,2016,17.67,49.79,53.38
C0405,2017,11.68,44.54,25.21
C0405,2018,8.69,28.35,49.46
C0405,2019,12.60,28.74,38.27
C0405,2020,16.97,37.83,53.78
C0405,2021,17.69,50.16,21.56
C0405,2022,8.39,20.16,45.07
C0405,2023,13.91,21.77,52.45
C0405,2024,16.34,54.80,48.83
C0406,2015,24.20,52.56,38.30
C0406,2016,15.99,47.79,43.77
C0406,2017,16.61,39.98,19.83
C0406,2018,20.30,25.81,20.82
C0406,2019,13.38,24.09,23.36
C0406,2020,12.68,56.22,51.40
C0406,2021,16.82,35.30,18.37
C0406,2022,20.67,47.83,24.95
C0406,2023,17.75,38.25,56.02
C0406,2024,8.72,49.24,47.76
C0407,2015,12.95,27.73,46.66
C0407,2016,15.25,39.38,32.76
C0407,2017,15.47,35.07,45.12
C0407,2018,11.79,29.80,38.29
C0407,2019,15.45,43.91,13.57
C0407,2020,18.46,41.48,38.83
C0407,2021,14.36,39.83,32.61
C0407,2022,14.03,43.64,15.70
C0407,2023,21.03,25.70,27.21
C0407,2024,20.14,34.82,54.74
C0408,2015,13.45,32.99,50.19
C0408,2016,24.92,50.77,55.70
C0408,2017,6.33,21.43,45.85
C0408,2018,11.52,31.28,41.63
C0408,2019,5.74,56.73,16.96
C0408,2020,21.79,32.01,15.36
C0408,2021,20.11,26.08,22.34
C0408,2022,18.67,50.29,25.71
C0408,2023,9.29,21.91,40.35
C0408,2024,19.15,37.05,53.87
C0409,2015,12.11,54.21,54.54
C0409,2016,22.37,58.16,44.12
C0409,2017,8.99,29.96,38.70
C0409,2018,9.36,31.85,22.22
C0409,2019,24.21,42.69,56.90
C0409,2020,15.34,29.06,43.56
C0409,2021,13.93,26.03,36.67
C0409,2022,12.03,37.04,15.20
C0409,2023,21.62,22.89,51.29
C0409,2024,12.05,55.77,27.45
C0410,2015,12.12,33.37,55.03
C0410,2016,7.47,33.45,18.42
C0410,2017,15.41,51.65,12.43
C0410,2018,23.47,33.66,31.74
C0410,2019,24.15,50.44,13.92
C0410,2020,24.91,27.25,13.09
C0410,2021,14.46,41.16,45.69
C0410,2022,20.50,50.74,22.87
C0410,2023,16.05,38.00,41.94
C0410,2024,15.96,22.87,38.54
C0411,2015,21.12,49.48,17.04
C0411,2016,21.71,39.76,29.29
C0411,2017,5.40,32.66,13.30
C0411,2018,23.86,59.71,31.08
C0411,2019,21.46,55.04,19.12
C0411,2020,19.42,21.51,14.82
C0411,2021,22.04,43.75,25.85
C0411,2022,15.75,34.18,10.17
C0411,2023,20.47,21.50,47.89
C0411,2024,16.97,20.45,17.91
C0412,2015,15.86,43.35,41.29
C0412,2016,9.23,32.81,51.63
C0412,2017,21.95,48.13,55.86
C0412,2018,22.68,38.18,37.88
C0412,2019,24.42,50.66,49.41
C0412,2020,7.41,52.52,32.74
C0412,2021,10.83,46.29,34.51
C0412,2022,18.71,36.72,37.34
C0412,2023,22.10,59.54,43.51
C0412,2024,20.03,32.27,43.50
C0413,2015,14.11,40.58,49.27
C0413,2016,19.52,40.82,40.85
C0413,2017,6.44,37.13,54.13
C0413,2018,18.25,24.86,45.46
C0413,2019,5.16,34.16,56.45
C0413,2020,5.95,28.61,47.52
C0413,2021,20.15,55.99,46.94
C0413,2022,14.55,46.22,53.02
C0413,2023,6.19,31.51,42.79
C0413,2024,14.64,42.63,18.98
C0414,2015,6.26,54.13,14.15
C0414,2016,11.92,57.38,25.79
C0414,2017,8.15,23.00,50.72
C0414,2018,9.39,51.48,11.09
C0414,2019,8.91,58.65,17.50
C0414,2020,12.44,38.69,15.31
C0414,2021,7.16,59.82,11.86
C0414,2022,15.55,58.28,50.51
C0414,2023,13.14,46.28,23.98
C0414,2024,21.80,53.90,46.45
C0415,2015,21.52,31.86,17.10
C0415,2016,21.49,56.70,30.45
C0415,2017,14.39,43.68,15.82
C0415,2018,10.82,40.39,10.12
C0415,2019,13.31,53.43,40.66
C0415,2020,18.75,55.58,34.05
C0415,2021,15.60,48.05,30.83
C0415,2022,17.49,21.00,13.93
C0415,2023,18.87,43.89,39.41
C0415,2024,23.37,52.87,49.00
C0416,2015,23.88,41.81,13.36
C0416,2016,21.81,57.39,30.67
C0416,2017,6.30,55.89,25.58
C0416,2018,24.59,41.19,54.59
C0416,2019,19.07,36.15,23.13
C0416,2020,18.87,22.20,57.21
C0416,2021,5.46,45.30,51.42
C0416,2022,14.59,30.64,15.01
C0416,2023,17.53,46.74,34.03
C0416,2024,10.57,51.95,42.45
C0417,2015,6.66,36.35,39.65
C0417,2016,15.65,20.62,43.96
C0417,2017,13.93,54.61,31.32
C0417,2018,5.88,41.96,55.24
C0417,2019,15.39,32.59,23.52
C0417,2020,7.15,45.35,14.71
C0417,2021,13.49,46.98,58.90
C0417,2022,10.41,25.90,42.60
C0417,2023,24.41,45.86,42.96
C0417,2024,5.69,31.47,50.88
C0418,2015,16.20,52.14,31.07
C0418,2016,8.04,57.66,29.31
C0418,2017,11.39,24.11,57.46
C0418,2018,8.68,56.69,29.34
C0418,2019,24.90,56.14,13.92
C0418,2020,5.65,33.72,25.39
C0418,2021,15.83,21.15,53.68
C0418,2022,17.16,46.53,14.75
C0418,2023,20.44,33.79,45.84
C0418,2024,17.52,27.67,23.32
C0419,2015,9.63,24.34,47.29
C0419,2016,16.96,27.84,35.73
C0419,2017,24.50,29.50,41.83
C0419,2018,21.97,51.83,22.16
C0419,2019,14.07,51.35,18.41
C0419,2020,14.55,39.78,13.17
C0419,2021,7.66,42.13,51.28
C0419,2022,16.40,56.71,45.52
C0419,2023,10.60,56.32,24.67
C0419,2024,7.16,53.15,51.85
C0420,2015,14.48,34.97,51.68
C0420,2016,5.90,34.66,16.89
C0420,2017,7.40,55.52,45.68
C0420,2018,9.38,57.06,24.61
C0420,2019,24.81,51.94,33.36
C0420,2020,21.17,50.29,31.51
C0420,2021,15.84,42.33,40.01
C0420,2022,9.65,33.53,27.36
C0420,2023,15.38,29.63,13.66
C0420,2024,17.98,25.61,43.63
C0421,2015,5.09,49.13,58.03
C0421,2016,24.76,51.08,43.39
C0421,2017,17.54,34.35,36.98
C0421,2018,24.76,20.24,18.18
C0421,2019,14.38,57.54,41.26
C0421,2020,17.47,37.48,40.55
C0421,2021,14.23,58.98,40.94
C0421,2022,5.19,47.09,54.62
C0421,2023,22.00,24.96,45.82
C0421,2024,13.98,33.08,49.17
C0422,2015,14.42,46.28,25.67
C0422,2016,12.20,45.97,23.52
C0422,2017,13.65,29.28,20.34
C0422,2018,19.51,27.07,48.92
C0422,2019,19.01,31.07,44.93
C0422,2020,21.17,51.48,27.10
C0422,2021,24.49,29.67,17.06
C0422,2022,12.82,48.07,52.33
C0422,2023,11.78,54.80,29.21
C0422,2024,14.87,35.66,19.49
C0423,2015,8.09,20.28,17.22
C0423,2016,20.16,25.68,55.98
C0423,2017,16.62,32.48,16.51
C0423,2018,9.23,27.60,27.98
C0423,2019,22.28,31.58,41.61
C0423,2020,17.38,41.76,30.40
C0423,2021,5.68,20.84,33.87
C0423,2022,8.93,22.57,50.13
C0423,2023,22.82,54.23,59.96
C0423,2024,12.62,40.89,33.36
C0424,2015,24.69,57.42,28.94
C0424,2016,15.60,20.13,30.34
C0424,2017,9.16,20.01,28.46
C0424,2018,16.88,49.58,33.69
C0424,2019,7.05,39.05,26.66
C0424,2020,21.15,56.55,33.13
C0424,2021,17.56,51.46,57.27
C0424,2022,24.28,40.16,24.31
C0424,2023,18.80,39.14,42.59
C0424,2024,5.98,52.45,34.35
C0425,2015,14.53,52.15,46.62
C0425,2016,15.63,31.08,33.61
C0425,2017,23.34,46.99,18.03
C0425,2018,13.65,45.73,53.62
C0425,2019,16.87,54.24,43.79
C0425,2020,8.72,54.74,36.29
C0425,2021,9.89,30.73,51.55
C0425,2022,15.97,55.19,58.81
C0425,2023,18.94,56.98,30.47
C0425,2024,13.71,24.39,27.65
C0426,2015,13.65,42.95,47.68
C0426,2016,10.12,37.46,32.73
C0426,2017,18.96,36.08,14.29
C0426,2018,5.11,48.19,27.72
C0426,2019,15.26,25.18,50.43
C0426,2020,5.07,52.80,45.33
C0426,2021,16.87,21.06,53.14
C0426,2022,5.62,43.13,17.33
C0426,2023,23.80,29.01,22.20
C0426,2024,14.56,46.70,20.74
C0427,2015,18.68,41.02,58.57
C0427,2016,22.07,59.99,18.45
C0427,2017,9.71,54.49,39.90
C0427,2018,15.80,33.47,41.65
C0427,2019,22.27,41.14,40.94
C0427,2020,15.76,32.71,44.58
C0427,2021,12.86,49.15,34.20
C0427,2022,12.38,36.90,14.18
C0427,2023,12.68,24.62,45.06
C0427,2024,17.31,46.43,24.06
C0428,2015,5.91,20.44,13.79
C0428,2016,13.31,31.89,18.49
C0428,2017,16.21,56.29,24.36
C0428,2018,20.73,23.77,31.62
C0428,2019,15.60,40.18,53.07
C0428,2020,23.52,51.80,36.83
C0428,2021,13.88,56.18,33.60
C0428,2022,18.02,42.39,19.56
C0428,2023,5.35,26.13,57.96
C0428,2024,9.77,57.63,55.43
C0429,2015,21.31,49.97,50.80
C0429,2016,16.72,35.83,26.16
C0429,2017,23.92,31.08,38.08
C0429,2018,20.06,21.91,29.44
C0429,2019,13.99,27.66,30.15
C0429,2020,20.57,51.11,13.61
C0429,2021,14.36,24.35,17.00
C0429,2022,11.60,25.18,58.06
C0429,2023,5.94,27.84,40.50
C0429,2024,22.31,35.81,10.32
C0430,2015,13.38,27.56,50.46
C0430,2016,18.70,56.17,14.35
C0430,2017,8.06,30.31,45.41
C0430,2018,21.58,56.78,41.04
C0430,2019,21.48,59.40,13.15
C0430,2020,14.64,50.19,36.55
C0430,2021,18.44,20.30,12.37
C0430,2022,15.43,29.60,13.22
C0430,2023,16.05,30.69,12.56
C0430,2024,22.78,41.71,22.77
C0431,2015,24.34,26.34,50.09
C0431,2016,12.35,23.09,28.12
C0431,2017,11.63,27.05,41.98
C0431,2018,11.08,33.09,16.24
C0431,2019,20.42,21.97,56.64
C0431,2020,19.46,27.81,35.21
C0431,2021,5.88,26.70,11.23
C0431,2022,6.77,50.89,36.87
C0431,2023,17.92,26.78,19.23
C0431,2024,10.50,51.66,19.79
C0432,2015,6.83,40.33,40.02
C0432,2016,13.27,50.31,21.32
C0432,2017,22.55,38.01,20.70
C0432,2018,12.33,56.04,37.05
C0432,2019,18.91,31.06,21.77
C0432,2020,23.01,50.67,15.53
C0432,2021,8.39,26.54,30.41
C0432,2022,17.19,55.31,12.60
C0432,2023,23.15,21.14,55.27
C0432,2024,8.87,38.30,32.58
C0433,2015,24.77,36.85,10.65
C0433,2016,12.30,44.95,21.23
C0433,2017,9.35,37.64,57.89
C0433,2018,21.76,43.56,34.82
C0433,2019,14.36,54.47,27.94
C0433,2020,18.41,25.68,25.76
C0433,2021,14.79,29.77,30.85
C0433,2022,17.87,52.11,20.59
C0433,2023,5.71,29.12,47.46
C0433,2024,12.00,56.23,35.42
C0434,2015,18.15,41.63,47.57
C0434,2016,12.02,23.27,22.72
C0434,2017,20.52,20.83,10.07
C0434,2018,24.22,50.52,58.31
C0434,2019,5.75,54.25,35.60
C0434,2020,22.11,29.59,13.99
C0434,2021,8.38,29.63,15.19
C0434,2022,23.35,58.16,31.73
C0434,2023,23.94,46.25,44.76
C0434,2024,16.38,26.70,29.83
C0435,2015,14.58,37.94,51.01
C0435,2016,20.17,56.42,26.45
C0435,2017,23.36,44.85,12.28
C0435,2018,9.65,36.30,10.41
C0435,2019,12.65,26.04,52.97
C0435,2020,13.35,49.04,59.22
C0435,2021,21.92,31.05,16.64
C0435,2022,7.74,42.64,13.10
C0435,2023,17.46,44.01,55.72
C0435,2024,12.02,42.22,15.04
C0436,2015,22.71,29.86,21.42
C0436,2016,11.80,48.33,50.08
C0436,2017,24.56,42.64,59.90
C0436,2018,5.31,36.15,34.30
C0436,2019,9.79,22.09,20.54
C0436,2020,14.15,33.25,52.39
C0436,2021,10.13,34.10,29.72
C0436,2022,19.75,51.65,23.63
C0436,2023,21.29,40.54,34.52
C0436,2024,18.95,57.28,52.79
C0437,2015,24.41,50.03,21.65
C0437,2016,14.12,41.52,31.19
C0437,2017,24.60,26.76,32.21
C0437,2018,7.49,28.84,51.64
C0437,2019,21.92,26.40,43.80
C0437,2020,5.77,37.71,49.02
C0437,2021,15.64,48.90,44.67
C0437,2022,14.69,50.37,39.63
C0437,2023,22.13,23.85,16.62
C0437,2024,19.01,39.84,51.65
C0438,2015,13.82,39.26,40.36
C0438,2016,22.91,37.56,45.06
C0438,2017,22.72,32.05,48.94
C0438,2018,5.49,39.03,25.58
C0438,2019,22.42,40.66,31.87
C0438,2020,15.53,43.99,37.06
C0438,2021,21.78,35.09,27.14
C0438,2022,8.63,57.80,22.93
C0438,2023,8.02,33.55,48.84
C0438,2024,19.44,55.80,47.69
C0439,2015,10.51,52.05,51.59
C0439,2016,16.18,38.61,44.83
C0439,2017,18.78,39.85,25.59
C0439,2018,17.21,54.79,26.35
C0439,2019,18.98,39.71,36.39
C0439,2020,17.41,47.18,51.78
C0439,2021,12.58,52.37,27.31
C0439,2022,6.81,56.32,48.30
C0439,2023,22.11,28.73,25.28
C0439,2024,21.92,59.01,26.93
C0440,2015,5.11,58.61,47.62
C0440,2016,21.82,31.89,43.93
C0440,2017,8.02,44.55,20.41
C0440,2018,11.66,21.88,51.35
C0440,2019,13.27,26.71,49.23
C0440,2020,18.59,43.35,49.87
C0440,2021,6.85,46.00,33.52
C0440,2022,21.53,41.38,26.43
C0440,2023,23.85,48.19,52.49
C0440,2024,24.05,51.72,39.41
C0441,2015,6.84,26.74,56.55
C0441,2016,23.39,46.38,22.69
C0441,2017,16.36,42.50,58.78
C0441,2018,19.54,24.70,28.96
C0441,2019,23.61,29.14,29.22
C0441,2020,18.22,36.79,21.94
C0441,2021,14.13,54.55,58.25
C0441,2022,15.50,28.68,11.99
