Company_ID,Year,Board_Independence,Female_Board,Exec_Comp_to_Revenue
C0367,2023,77.51,49.11,1.66
C0367,2024,60.10,42.69,2.92
C0368,2015,62.19,29.42,2.29
C0368,2016,51.88,17.29,2.29
C0368,2017,50.32,45.62,2.28
C0368,2018,81.71,35.95,3.09
C0368,2019,76.46,15.43,1.66
C0368,2020,65.29,17.32,2.26
C0368,2021,52.80,31.63,4.51
C0368,2022,81.03,30.15,5.14
C0368,2023,87.05,26.37,1.07
C0368,2024,71.10,27.07,1.42
C0369,2015,55.56,16.89,5.28
C0369,2016,76.10,20.22,2.07
C0369,2017,52.86,29.71,2.56
C0369,2018,56.62,12.55,2.69
C0369,2019,68.83,24.11,5.33
C0369,2020,59.96,18.41,1.81
C0369,2021,87.21,16.99,5.06
C0369,2022,82.35,15.86,3.34
C0369,2023,61.07,15.61,4.92
C0369,2024,88.55,16.42,4.44
C0370,2015,65.13,24.97,4.66
C0370,2016,72.73,14.06,1.57
C0370,2017,72.56,45.88,2.54
C0370,2018,75.98,29.92,2.14
C0370,2019,59.75,30.19,1.63
C0370,2020,86.88,18.44,4.20
C0370,2021,60.63,44.69,4.48
C0370,2022,76.59,43.13,1.71
C0370,2023,80.63,11.37,4.84
C0370,2024,85.26,39.30,2.43
C0371,2015,68.28,17.37,2.88
C0371,2016,78.47,32.22,5.97
C0371,2017,53.42,44.82,1.96
C0371,2018,81.12,47.36,1.59
C0371,2019,80.23,17.38,2.34
C0371,2020,66.42,47.58,5.66
C0371,2021,62.54,12.78,1.60
C0371,2022,65.21,46.37,4.08
C0371,2023,53.62,40.89,4.97
C0371,2024,75.51,46.55,5.61
C0372,2015,86.52,24.65,3.39
C0372,2016,76.63,47.63,3.29
C0372,2017,73.22,42.74,5.14
C0372,2018,89.63,23.13,1.98
C0372,2019,71.67,23.56,3.31
C0372,2020,63.83,24.29,4.19
C0372,2021,78.19,33.55,4.50
C0372,2022,70.86,17.28,1.56
C0372,2023,88.88,27.34,5.34
C0372,2024,85.92,12.71,5.09
C0373,2015,87.87,24.33,2.59
C0373,2016,50.04,36.67,3.38
C0373,2017,63.37,33.58,2.92
C0373,2018,75.09,22.66,5.91
C0373,2019,62.33,20.29,3.92
C0373,2020,76.26,23.08,2.35
C0373,2021,78.60,12.78,4.73
C0373,2022,74.93,20.30,5.11
C0373,2023,68.33,38.32,4.63
C0373,2024,77.87,17.15,1.42
C0374,2015,81.22,15.53,2.44
C0374,2016,77.84,43.84,2.81
C0374,2017,82.48,19.46,2.08
C0374,2018,87.89,20.04,3.41
C0374,2019,54.10,28.52,2.60
C0374,2020,86.26,28.88,1.18
C0374,2021,60.94,17.45,4.26
C0374,2022,72.55,32.25,3.18
C0374,2023,87.69,37.83,1.14
C0374,2024,74.80,29.38,5.66
C0375,2015,53.37,45.82,4.26
C0375,2016,69.97,49.66,1.37
C0375,2017,85.77,31.14,5.45
C0375,2018,66.48,48.91,3.10
C0375,2019,83.92,35.86,2.20
C0375,2020,81.77,31.15,1.23
C0375,2021,86.26,44.80,4.72
C0375,2022,60.52,48.66,5.85
C0375,2023,69.86,49.96,1.93
C0375,2024,63.41,40.37,3.08
C0376,2015,71.37,29.41,2.19
C0376,2016,50.76,21.84,3.86
C0376,2017,59.67,32.32,5.36
C0376,2018,88.96,41.10,1.65
C0376,2019,74.13,11.07,2.49
C0376,2020,56.93,20.71,1.82
C0376,2021,70.33,24.18,2.14
C0376,2022,77.92,41.20,1.65
C0376,2023,74.15,34.54,4.17
C0376,2024,70.08,27.03,1.22
C0377,2015,76.96,46.77,4.64
C0377,2016,56.68,31.53,1.71
C0377,2017,67.53,38.96,2.33
C0377,2018,80.01,36.22,2.73
C0377,2019,73.18,44.34,2.91
C0377,2020,86.25,42.50,1.86
C0377,2021,67.75,49.56,3.44
C0377,2022,55.29,25.17,5.47
C0377,2023,51.95,16.59,3.29
C0377,2024,69.10,40.39,1.14
C0378,2015,67.50,44.99,2.82
C0378,2016,60.26,12.17,3.02
C0378,2017,73.62,23.32,2.42
C0378,2018,60.01,42.29,2.48
C0378,2019,58.65,37.34,1.99
C0378,2020,74.89,40.21,5.78
C0378,2021,87.80,31.73,3.65
C0378,2022,58.11,25.27,3.68
C0378,2023,57.31,42.46,3.13
C0378,2024,70.77,32.18,4.08
C0379,2015,54.78,30.60,3.12
C0379,2016,61.76,39.39,4.44
C0379,2017,89.63,17.63,1.44
C0379,2018,83.64,33.44,1.15
C0379,2019,78.24,22.18,3.81
C0379,2020,51.04,10.86,4.67
C0379,2021,60.60,39.95,4.35
C0379,2022,72.79,28.99,2.99
C0379,2023,78.41,46.13,1.02
C0379,2024,76.74,30.01,1.60
C0380,2015,57.42,10.41,2.96
C0380,2016,68.65,26.35,4.32
C0380,2017,57.94,16.84,2.56
C0380,2018,86.94,46.84,3.66
C0380,2019,72.30,27.83,1.88
C0380,2020,65.61,30.43,1.85
C0380,2021,86.72,24.62,4.71
C0380,2022,86.16,30.89,3.19
C0380,2023,70.16,13.31,5.75
C0380,2024,77.47,28.35,2.06
C0381,2015,62.75,36.54,3.24
C0381,2016,62.31,24.89,1.94
C0381,2017,71.98,25.71,2.28
C0381,2018,83.87,43.50,4.20
C0381,2019,73.89,31.47,5.55
C0381,2020,68.36,33.51,1.64
C0381,2021,76.57,21.87,1.65
C0381,2022,82.49,29.32,5.76
C0381,2023,81.49,12.16,4.68
C0381,2024,64.82,27.21,2.56
C0382,2015,87.43,42.11,3.03
C0382,2016,50.63,16.46,4.94
C0382,2017,68.03,40.58,4.49
C0382,2018,86.30,24.97,4.05
C0382,2019,77.84,11.08,5.32
C0382,2020,78.16,48.13,2.56
C0382,2021,56.26,17.25,2.06
C0382,2022,73.28,23.39,3.05
C0382,2023,88.68,29.23,1.04
C0382,2024,58.46,47.98,3.54
C0383,2015,63.09,33.25,2.83
C0383,2016,65.54,46.21,1.66
C0383,2017,64.40,32.58,5.38
C0383,2018,75.08,18.22,1.97
C0383,2019,59.38,32.57,4.53
C0383,2020,70.23,14.02,4.53
C0383,2021,66.01,14.68,1.21
C0383,2022,75.78,14.63,3.14
C0383,2023,59.68,10.49,3.38
C0383,2024,72.12,16.05,5.09
C0384,2015,79.61,24.12,4.12
C0384,2016,77.72,12.88,1.32
C0384,2017,83.37,10.25,3.24
C0384,2018,88.25,14.49,2.50
C0384,2019,84.16,47.44,1.85
C0384,2020,87.53,31.03,2.38
C0384,2021,50.70,27.40,5.20
C0384,2022,75.16,29.49,4.10
C0384,2023,60.71,32.19,3.18
C0384,2024,82.36,14.31,4.60
C0385,2015,82.76,33.39,5.84
C0385,2016,51.91,43.37,5.64
C0385,2017,73.82,32.43,1.48
C0385,2018,84.04,45.32,2.66
C0385,2019,73.50,15.53,2.57
C0385,2020,67.02,43.04,3.77
C0385,2021,53.07,36.50,1.45
C0385,2022,79.21,34.15,5.61
C0385,2023,52.99,33.55,4.91
C0385,2024,73.92,14.76,1.61
C0386,2015,86.71,35.68,2.27
C0386,2016,66.76,25.95,1.72
C0386,2017,80.81,12.53,3.39
C0386,2018,81.99,18.21,5.45
C0386,2019,50.41,27.70,4.22
C0386,2020,86.60,49.72,4.03
C0386,2021,57.55,27.23,1.37
C0386,2022,61.31,15.99,5.53
C0386,2023,84.83,46.07,2.40
C0386,2024,77.46,11.41,5.50
C0387,2015,64.87,15.07,3.27
C0387,2016,53.52,28.95,3.64
C0387,2017,65.45,13.71,4.02
C0387,2018,88.65,32.86,2.44
C0387,2019,54.18,16.31,5.18
C0387,2020,83.85,36.03,5.79
C0387,2021,63.01,14.71,2.42
C0387,2022,76.18,42.40,1.00
C0387,2023,75.26,39.35,3.63
C0387,2024,63.02,47.02,3.96
C0388,2015,52.17,12.74,1.32
C0388,2016,55.95,32.21,4.36
C0388,2017,72.63,38.35,2.46
C0388,2018,87.95,46.11,5.79
C0388,2019,87.03,29.28,4.91
C0388,2020,54.54,48.05,1.36
C0388,2021,85.01,14.90,5.77
C0388,2022,59.35,27.33,2.14
C0388,2023,86.39,20.13,4.99
C0388,2024,80.34,16.22,4.22
C0389,2015,88.45,21.47,3.68
C0389,2016,67.67,36.59,5.66
C0389,2017,79.26,29.33,4.03
C0389,2018,79.41,17.26,5.29
C0389,2019,69.85,11.27,5.14
C0389,2020,88.98,46.94,4.36
C0389,2021,59.75,22.57,3.45
C0389,2022,89.45,15.10,1.49
C0389,2023,82.48,15.85,1.77
C0389,2024,74.64,20.14,3.66
C0390,2015,53.02,19.23,2.66
C0390,2016,60.37,21.18,2.04
C0390,2017,83.65,19.02,5.84
C0390,2018,79.13,27.23,5.29
C0390,2019,88.51,40.62,3.15
C0390,2020,65.87,11.09,5.36
C0390,2021,85.78,17.62,1.30
C0390,2022,84.47,38.48,1.50
C0390,2023,88.65,15.96,5.74
C0390,2024,60.90,39.65,4.44
C0391,2015,69.78,30.59,4.82
C0391,2016,53.24,45.26,5.16
C0391,2017,73.64,10.41,1.27
C0391,2018,79.29,41.37,4.59
C0391,2019,59.52,32.89,2.78
C0391,2020,56.79,28.76,5.09
C0391,2021,75.58,15.83,2.94
C0391,2022,65.73,19.36,4.84
C0391,2023,67.06,41.44,5.51
C0391,2024,68.84,15.96,2.70
C0392,2015,70.46,31.09,3.35
C0392,2016,57.82,18.31,3.69
C0392,2017,73.11,29.57,4.44
C0392,2018,52.76,20.19,5.22
C0392,2019,54.54,24.04,2.05
C0392,2020,78.46,42.10,5.73
C0392,2021,79.26,11.48,4.93
C0392,2022,60.65,46.97,1.70
C0392,2023,57.39,22.78,2.68
C0392,2024,52.16,33.84,2.26
C0393,2015,66.76,18.87,1.80
C0393,2016,70.36,24.35,4.22
C0393,2017,85.98,28.39,1.33
C0393,2018,50.10,37.55,3.99
C0393,2019,66.23,44.92,5.14
C0393,2020,66.77,44.65,2.81
C0393,2021,85.46,23.48,3.45
C0393,2022,57.84,13.55,1.72
C0393,2023,52.65,47.00,4.60
C0393,2024,65.26,11.23,5.54
C0394,2015,74.49,45.24,4.66
C0394,2016,84.33,11.03,1.61
C0394,2017,60.76,49.06,2.73
C0394,2018,60.05,10.45,1.87
C0394,2019,63.04,10.68,3.95
C0394,2020,54.73,30.35,4.61
C0394,2021,89.09,36.67,5.88
C0394,2022,71.62,24.11,3.51
C0394,2023,60.89,34.24,4.19
C0394,2024,64.47,43.83,1.53
C0395,2015,84.64,41.82,1.78
C0395,2016,76.95,45.36,2.16
C0395,2017,72.13,16.37,1.27
C0395,2018,78.99,18.99,3.04
C0395,2019,80.23,33.51,5.76
C0395,2020,57.77,38.95,4.26
C0395,2021,56.35,14.29,3.18
C0395,2022,88.67,17.03,3.47
C0395,2023,57.43,46.92,1.73
C0395,2024,68.59,11.03,1.48
C0396,2015,89.31,26.07,2.30
C0396,2016,66.69,18.43,2.53
C0396,2017,70.59,40.97,1.61
C0396,2018,81.93,44.54,4.46
C0396,2019,63.62,19.88,5.62
C0396,2020,67.24,33.60,1.87
C0396,2021,63.29,43.73,5.19
C0396,2022,61.50,33.94,2.49
C0396,2023,68.87,34.03,4.03
C0396,2024,79.84,26.51,1.44
C0397,2015,84.69,36.12,2.20
C0397,2016,68.80,48.41,1.79
C0397,2017,62.84,21.99,1.81
C0397,2018,86.46,18.02,5.67
C0397,2019,63.44,48.33,2.82
C0397,2020,81.00,12.41,1.98
C0397,2021,79.94,43.60,1.86
C0397,2022,51.99,46.39,4.36
C0397,2023,57.11,18.78,4.59
C0397,2024,72.91,27.03,5.90
C0398,2015,84.71,14.92,4.13
C0398,2016,73.76,24.68,3.29
C0398,2017,79.71,28.29,2.12
C0398,2018,79.38,30.38,1.20
C0398,2019,69.77,14.90,5.40
C0398,2020,72.43,26.14,4.94
C0398,2021,52.85,35.01,4.98
C0398,2022,87.11,30.01,2.61
C0398,2023,76.97,43.66,2.79
C0398,2024,56.18,48.04,4.92
C0399,2015,59.76,42.67,4.44
C0399,2016,50.19,11.90,4.25
C0399,2017,60.56,18.59,3.77
C0399,2018,62.66,13.50,2.84
C0399,2019,77.33,27.35,4.71
C0399,2020,69.07,38.95,2.80
C0399,2021,83.71,11.29,4.67
C0399,2022,53.47,20.68,1.95
C0399,2023,78.28,13.76,3.95
C0399,2024,85.00,26.40,2.79
C0400,2015,66.85,47.01,5.14
C0400,2016,61.55,26.51,3.59
C0400,2017,67.82,35.39,4.12
C0400,2018,81.55,25.48,1.42
C0400,2019,86.76,39.26,3.48
C0400,2020,52.62,39.72,4.90
C0400,2021,71.14,15.52,5.30
C0400,2022,75.59,36.13,4.61
C0400,2023,50.70,25.45,3.09
C0400,2024,57.25,44.39,2.29
C0401,2015,52.50,16.31,2.95
C0401,2016,61.61,45.90,3.81
C0401,2017,58.22,30.46,1.03
C0401,2018,69.47,20.22,5.56
C0401,2019,76.21,23.39,2.72
C0401,2020,83.69,10.20,4.98
C0401,2021,62.17,48.00,3.67
C0401,2022,52.02,19.00,4.31
C0401,2023,50.15,46.39,4.80
C0401,2024,83.78,44.12,2.44
C0402,2015,85.13,23.96,4.03
C0402,2016,54.04,18.44,4.76
C0402,2017,50.41,27.06,4.85
C0402,2018,82.01,47.34,3.08
C0402,2019,75.63,44.20,4.64
C0402,2020,72.25,29.54,2.51
C0402,2021,71.33,31.82,1.62
C0402,2022,80.95,26.35,1.56
C0402,2023,61.73,47.79,3.53
C0402,2024,65.56,49.56,2.92
C0403,2015,53.11,21.57,2.16
C0403,2016,72.65,47.99,2.96
C0403,2017,88.43,48.02,3.06
C0403,2018,61.35,28.94,3.77
C0403,2019,87.17,26.60,1.29
C0403,2020,79.17,44.77,5.54
C0403,2021,59.36,47.72,2.86
C0403,2022,76.51,26.10,4.08
C0403,2023,64.65,29.69,2.53
C0403,2024,54.89,23.37,4.81
C0404,2015,53.71,18.36,3.29
C0404,2016,50.69,49.85,2.61
C0404,2017,81.91,17.55,5.82
C0404,2018,85.39,42.57,5.33
C0404,2019,69.30,26.82,1.90
C0404,2020,70.80,13.35,4.50
C0404,2021,77.66,23.00,4.77
C0404,2022,78.04,13.33,1.17
C0404,2023,62.97,49.28,5.80
C0404,2024,56.37,20.61,2.16
C0405,2015,67.22,39.84,5.54
C0405,2016,77.88,27.02,4.27
C0405,2017,82.17,37.18,3.56
C0405,2018,53.57,20.20,4.93
C0405,2019,73.53,13.77,4.38
C0405,2020,52.16,42.34,4.70
C0405,2021,82.99,38.67,5.29
C0405,2022,76.67,14.38,3.36
C0405,2023,77.87,39.24,3.13
C0405,2024,80.47,33.91,5.50
C0406,2015,69.83,16.86,4.99
C0406,2016,61.96,43.02,1.10
C0406,2017,81.43,37.96,4.27
C0406,2018,81.09,30.27,5.52
C0406,2019,55.40,17.15,4.42
C0406,2020,86.11,31.61,3.77
C0406,2021,58.85,16.51,1.88
C0406,2022,62.26,17.36,5.75
C0406,2023,58.64,19.65,4.13
C0406,2024,88.62,36.18,1.51
C0407,2015,61.98,37.19,5.64
C0407,2016,88.86,12.91,3.58
C0407,2017,75.52,36.04,1.79
C0407,2018,57.06,11.38,2.13
C0407,2019,72.15,46.20,5.84
C0407,2020,85.29,41.15,3.18
C0407,2021,72.47,38.98,3.10
C0407,2022,55.30,19.57,3.43
C0407,2023,61.48,49.50,4.50
C0407,2024,58.99,46.97,2.83
C0408,2015,55.03,29.60,3.11
C0408,2016,63.09,11.39,4.73
C0408,2017,76.44,30.46,3.31
C0408,2018,65.30,16.16,4.57
C0408,2019,67.75,33.71,5.81
C0408,2020,62.83,49.46,5.81
C0408,2021,89.78,40.28,3.24
C0408,2022,73.45,22.89,2.17
C0408,2023,83.36,25.77,2.26
C0408,2024,67.65,47.78,5.10
C0409,2015,56.75,14.41,1.40
C0409,2016,83.87,45.61,1.20
C0409,2017,80.54,12.98,4.41
C0409,2018,63.19,26.59,5.55
C0409,2019,74.26,39.82,2.15
C0409,2020,53.74,25.80,1.27
C0409,2021,51.05,32.84,5.48
C0409,2022,82.63,29.63,2.77
C0409,2023,87.68,34.19,3.75
C0409,2024,63.76,16.84,5.18
C0410,2015,73.90,33.12,2.25
C0410,2016,78.69,49.49,4.01
C0410,2017,79.84,17.76,5.96
C0410,2018,69.24,12.68,4.71
C0410,2019,74.53,25.67,2.99
C0410,2020,76.28,24.97,4.84
C0410,2021,54.13,15.03,1.11
C0410,2022,75.80,32.86,2.08
C0410,2023,70.43,27.50,4.72
C0410,2024,65.14,43.48,2.31
C0411,2015,60.47,26.92,1.63
C0411,2016,75.52,49.43,2.47
C0411,2017,56.67,41.19,1.86
C0411,2018,82.43,29.50,3.10
C0411,2019,56.87,32.09,1.62
C0411,2020,80.86,44.67,5.19
C0411,2021,82.70,40.97,4.90
C0411,2022,87.59,36.31,2.53
C0411,2023,68.53,20.67,3.60
C0411,2024,52.55,26.41,5.28
C0412,2015,77.11,41.49,5.65
C0412,2016,61.30,35.10,1.46
C0412,2017,53.71,48.26,4.61
C0412,2018,84.23,44.92,1.68
C0412,2019,55.59,27.08,1.10
C0412,2020,70.25,21.75,1.39
C0412,2021,81.54,14.96,3.88
C0412,2022,57.96,26.31,2.89
C0412,2023,85.87,19.07,1.59
C0412,2024,63.26,10.67,3.37
C0413,2015,65.86,15.53,3.54
C0413,2016,55.26,28.12,4.94
C0413,2017,75.78,45.70,4.32
C0413,2018,69.81,22.84,3.33
C0413,2019,88.97,27.64,2.62
C0413,2020,77.93,25.36,1.01
C0413,2021,80.36,24.76,5.16
C0413,2022,57.96,38.91,2.33
C0413,2023,78.51,30.24,2.07
C0413,2024,72.30,26.34,4.67
C0414,2015,66.15,47.73,1.36
C0414,2016,81.31,21.05,2.31
C0414,2017,89.14,43.31,3.18
C0414,2018,53.79,30.60,3.21
C0414,2019,81.56,27.67,1.79
C0414,2020,86.78,12.52,1.20
C0414,2021,62.61,44.34,3.35
C0414,2022,64.52,20.83,2.79
C0414,2023,81.79,37.17,2.42
C0414,2024,88.15,44.98,2.35
C0415,2015,87.56,31.45,3.52
C0415,2016,52.23,35.63,1.11
C0415,2017,84.86,23.61,1.53
C0415,2018,73.46,39.06,2.63
C0415,2019,66.85,36.26,3.40
C0415,2020,83.82,27.79,4.47
C0415,2021,82.02,35.38,2.47
C0415,2022,70.37,20.51,4.34
C0415,2023,66.43,36.31,2.94
C0415,2024,68.90,36.91,4.87
C0416,2015,62.73,27.80,3.40
C0416,2016,77.22,19.97,3.71
C0416,2017,85.68,42.12,3.18
C0416,2018,60.02,40.17,1.66
C0416,2019,83.02,12.28,1.86
C0416,2020,64.43,29.77,3.00
C0416,2021,55.27,13.68,1.49
C0416,2022,51.62,22.78,1.70
C0416,2023,69.17,26.89,4.12
C0416,2024,72.73,17.08,4.17
C0417,2015,50.24,28.76,1.64
C0417,2016,76.11,38.25,5.27
C0417,2017,70.74,27.48,5.28
C0417,2018,89.90,19.37,2.90
C0417,2019,54.18,26.59,3.49
C0417,2020,78.20,33.70,5.01
C0417,2021,58.68,47.46,4.81
C0417,2022,58.25,29.98,2.81
C0417,2023,50.75,45.51,2.59
C0417,2024,50.26,49.38,4.32
C0418,2015,57.46,32.36,2.82
C0418,2016,57.02,15.88,4.45
C0418,2017,50.02,45.01,1.65
C0418,2018,78.69,44.49,4.36
C0418,2019,70.15,44.74,4.93
C0418,2020,65.85,48.02,5.52
C0418,2021,54.15,21.06,3.28
C0418,2022,63.36,23.34,3.80
C0418,2023,68.82,37.48,2.44
C0418,2024,89.92,32.56,1.75
C0419,2015,70.42,44.73,1.87
C0419,2016,50.78,20.18,5.22
C0419,2017,58.31,36.34,3.71
C0419,2018,64.18,47.62,2.88
C0419,2019,68.24,18.63,5.32
C0419,2020,76.97,22.28,1.57
C0419,2021,73.62,26.30,3.97
C0419,2022,70.37,13.48,4.95
C0419,2023,83.52,17.07,1.62
C0419,2024,57.85,25.28,1.60
C0420,2015,53.12,12.98,1.17
C0420,2016,83.53,24.51,5.71
C0420,2017,68.49,19.77,4.46
C0420,2018,72.13,44.58,1.36
C0420,2019,83.50,34.34,4.36
C0420,2020,87.83,45.94,2.52
C0420,2021,72.08,18.12,1.55
C0420,2022,82.49,13.27,5.96
C0420,2023,71.79,24.16,1.90
C0420,2024,51.33,12.26,4.99
C0421,2015,88.23,45.34,5.41
C0421,2016,82.71,17.53,3.65
C0421,2017,80.14,15.64,5.88
C0421,2018,67.67,41.51,1.60
C0421,2019,87.70,38.50,5.80
C0421,2020,69.59,12.28,1.35
C0421,2021,78.83,30.38,3.39
C0421,2022,54.02,27.95,5.28
C0421,2023,58.75,25.47,3.77
C0421,2024,66.97,15.07,3.92
C0422,2015,73.25,41.49,1.80
C0422,2016,82.22,19.60,5.92
C0422,2017,59.63,28.33,2.16
C0422,2018,80.97,45.24,5.29
C0422,2019,85.60,22.73,5.78
C0422,2020,82.74,11.43,2.40
C0422,2021,74.90,45.57,4.65
C0422,2022,82.40,29.76,1.40
C0422,2023,85.10,29.88,4.71
C0422,2024,72.20,32.06,3.42
C0423,2015,82.41,17.20,1.59
C0423,2016,66.85,38.60,5.47
C0423,2017,70.90,19.26,4.39
C0423,2018,52.10,22.05,1.84
C0423,2019,85.34,35.25,3.66
C0423,2020,55.61,39.99,2.63
C0423,2021,61.05,39.22,4.55
C0423,2022,62.70,13.33,4.14
C0423,2023,54.64,40.18,1.95
C0423,2024,86.87,36.51,2.21
C0424,2015,88.80,34.20,4.52
C0424,2016,84.61,48.67,4.38
C0424,2017,63.85,23.87,2.56
C0424,2018,52.21,37.32,3.39
C0424,2019,57.32,32.93,3.34
C0424,2020,80.88,25.52,1.62
C0424,2021,61.44,41.53,4.11
C0424,2022,85.70,26.13,2.32
C0424,2023,83.41,32.34,3.30
C0424,2024,59.48,32.43,1.36
C0425,2015,77.74,30.45,4.07
C0425,2016,67.69,28.30,5.20
C0425,2017,58.60,16.71,3.85
C0425,2018,73.60,19.63,3.98
C0425,2019,83.49,14.94,4.37
C0425,2020,87.07,38.94,1.98
C0425,2021,52.35,39.77,1.34
C0425,2022,66.75,35.54,5.27
C0425,2023,74.18,46.71,5.23
C0425,2024,63.52,20.60,3.72
C0426,2015,62.71,42.84,1.99
C0426,2016,80.88,17.43,5.09
C0426,2017,81.30,12.71,2.10
C0426,2018,79.16,10.01,5.30
C0426,2019,85.94,33.23,3.12
C0426,2020,69.79,41.15,1.29
C0426,2021,81.51,42.92,5.08
C0426,2022,50.45,28.83,3.80
C0426,2023,89.50,12.35,2.59
C0426,2024,86.77,11.43,3.26
C0427,2015,83.65,46.69,5.43
C0427,2016,73.51,13.72,2.02
C0427,2017,71.77,41.39,1.52
C0427,2018,56.01,12.78,4.92
C0427,2019,52.16,17.33,4.11
C0427,2020,60.24,16.51,5.35
C0427,2021,56.04,21.08,2.57
C0427,2022,72.43,26.23,3.81
C0427,2023,63.30,14.99,1.21
C0427,2024,65.51,48.93,5.23
C0428,2015,51.06,10.08,1.96
C0428,2016,71.94,40.88,1.57
C0428,2017,76.25,31.06,3.42
C0428,2018,63.38,13.42,4.72
C0428,2019,55.25,14.80,2.05
C0428,2020,78.15,33.60,2.17
C0428,2021,55.16,22.61,2.58
C0428,2022,82.67,28.01,5.06
C0428,2023,71.84,31.97,4.74
C0428,2024,59.50,32.93,2.35
C0429,2015,85.95,33.30,2.28
C0429,2016,55.67,12.80,5.53
C0429,2017,74.05,39.62,4.07
C0429,2018,74.70,21.74,2.12
C0429,2019,51.49,14.58,1.70
C0429,2020,74.39,14.09,1.33
C0429,2021,77.77,19.48,2.23
C0429,2022,86.41,35.15,4.60
C0429,2023,78.36,28.88,2.86
C0429,2024,69.38,14.28,5.83
C0430,2015,84.13,11.29,2.62
C0430,2016,64.15,10.99,1.75
C0430,2017,84.22,26.84,1.88
C0430,2018,83.76,41.53,3.44
C0430,2019,74.15,32.95,5.69
C0430,2020,63.78,42.39,5.50
C0430,2021,73.65,22.78,1.92
C0430,2022,86.24,15.61,4.77
C0430,2023,75.46,42.12,4.76
C0430,2024,83.60,39.11,1.83
C0431,2015,63.79,33.56,2.49
C0431,2016,61.69,45.51,1.38
C0431,2017,60.23,35.23,1.37
C0431,2018,69.65,31.03,3.21
C0431,2019,67.28,30.09,3.42
C0431,2020,84.17,34.70,1.16
C0431,2021,54.50,30.67,5.83
C0431,2022,72.16,20.91,3.43
C0431,2023,66.14,48.15,4.94
C0431,2024,87.50,48.32,4.17
C0432,2015,81.54,16.67,4.10
C0432,2016,67.33,31.22,2.52
C0432,2017,75.62,41.58,5.44
C0432,2018,79.82,12.19,2.50
C0432,2019,52.85,14.94,5.76
C0432,2020,76.95,31.80,1.20
C0432,2021,55.58,11.13,1.57
C0432,2022,57.56,43.32,4.63
C0432,2023,68.45,44.93,4.04
C0432,2024,89.18,39.45,4.59
C0433,2015,88.09,42.89,4.21
C0433,2016,86.09,36.87,3.64
C0433,2017,51.37,15.67,1.16
C0433,2018,84.11,11.19,5.04
C0433,2019,81.05,43.92,3.55
C0433,2020,69.95,38.29,1.53
C0433,2021,63.02,25.94,1.96
C0433,2022,80.22,41.87,4.31
C0433,2023,54.28,12.13,1.39
C0433,2024,76.02,22.76,5.35
C0434,2015,76.88,23.67,4.95
C0434,2016,72.15,14.20,2.53
C0434,2017,85.11,39.67,5.42
C0434,2018,63.19,41.10,5.43
C0434,2019,69.13,33.33,5.19
C0434,2020,80.35,26.71,2.54
C0434,2021,78.67,34.28,4.28
C0434,2022,72.50,45.94,3.26
C0434,2023,60.89,24.31,3.69
C0434,2024,61.77,23.37,3.05
C0435,2015,79.65,34.91,1.02
C0435,2016,50.23,37.35,1.05
C0435,2017,76.11,28.31,4.86
C0435,2018,59.93,44.38,5.73
C0435,2019,76.92,24.09,2.15
C0435,2020,57.48,35.64,3.72
C0435,2021,65.06,36.71,2.53
C0435,2022,80.15,21.79,3.39
C0435,2023,80.21,10.75,1.59
C0435,2024,58.39,43.06,4.63
C0436,2015,65.05,29.30,3.58
C0436,2016,70.10,13.82,2.54
C0436,2017,73.49,48.30,4.32
C0436,2018,79.70,21.86,3.56
C0436,2019,50.95,28.98,3.02
C0436,2020,54.61,29.36,3.67
C0436,2021,56.31,24.83,5.77
C0436,2022,57.63,16.06,1.35
C0436,2023,51.21,38.17,5.62
C0436,2024,86.82,17.82,1.63
C0437,2015,56.49,37.29,2.03
C0437,2016,52.95,42.08,5.90
C0437,2017,68.87,10.93,5.05
C0437,2018,87.65,39.27,2.76
C0437,2019,88.58,35.52,3.02
C0437,2020,77.06,17.83,2.50
C0437,2021,57.13,34.81,2.13
C0437,2022,50.15,26.83,1.30
C0437,2023,63.40,13.38,1.17
C0437,2024,55.02,30.95,3.51
C0438,2015,80.20,48.93,3.65
C0438,2016,88.76,35.95,4.81
C0438,2017,53.35,23.22,1.48
C0438,2018,65.88,32.54,3.57
C0438,2019,86.10,39.51,5.62
C0438,2020,79.13,16.25,5.26
C0438,2021,84.79,31.15,3.67
C0438,2022,86.92,30.27,1.67
C0438,2023,66.50,25.06,1.78
C0438,2024,77.75,39.88,3.39
C0439,2015,78.37,32.60,4.09
C0439,2016,75.23,37.96,5.89
C0439,2017,63.03,33.84,5.16
C0439,2018,83.29,41.24,3.07
C0439,2019,80.76,35.36,2.75
C0439,2020,67.81,37.11,1.07
C0439,2021,66.84,19.02,1.04
C0439,2022,50.43,43.83,3.37
C0439,2023,83.74,16.21,1.35
C0439,2024,61.36,23.59,1.78
C0440,2015,68.83,45.58,5.90
C0440,2016,66.45,14.34,4.59
C0440,2017,77.13,44.67,3.26
C0440,2018,65.60,29.01,5.29
C0440,2019,57.19,17.34,1.89
C0440,2020,84.74,39.49,2.95
C0440,2021,57.34,21.36,2.47
C0440,2022,51.14,37.12,5.98
C0440,2023,57.85,41.64,5.51
C0440,2024,68.21,32.77,3.63
C0441,2015,66.93,41.44,3.12
C0441,2016,81.85,47.40,5.99
